candidate_id,candidate_statement,correctness
8652,"cherry can be eaten in one bite, which makes it different from plum",Not Sure
12469,"piano can be used for sound, which makes it different from tuba",No
5321,"prune have (a) (usually) edible skin, which makes it different from grapefruit",Yes
9267,"cello have (a) strings, which makes it different from tuba",No
8709,"butterfly have (a) wings, which makes it different from caterpillar",Yes
6254,"helicopter can be found in the air, which makes it different from ship",Yes
9010,"tiger have (a)  mane (hair on it), which makes it different from crocodile",Yes
1264,"bagpipe is made of strings, which makes it different from harmonica",No
13017,"elbow is a upper body part, which makes it different from leg",Yes
401,"father is a family member, which makes it different from king",Yes
8161,"trousers can be used for covering legs, which makes it different from boots",Yes
8719,"clarinet is a reeded instrument, which makes it different from trumpet",Yes
6008,"caribou is a has horns, which makes it different from cougar",Yes
4211,"leopard can climbing trees, which makes it different from cheetah",No
15074,"squirrel have (a) long tail, which makes it different from otter",Yes
6668,"skirt can be found on lower body, which makes it different from blouse",Yes
5043,"banjo can easily carried around, which makes it different from trombone",No
6787,"bed is a man made thing, which makes it different from pine",Yes
9030,"kettle have (a) electrical parts, which makes it different from spoon",Yes
4132,"prune have (a) stone inside, which makes it different from grapefruit",No
4886,"gun is a firearm, which makes it different from barrel",Yes
2850,"plug is a electric, which makes it different from clamp",No
7087,"hut have (a)  5 letters or less, which makes it different from apartment",Yes
10577,"finger is made of upper body parts, which makes it different from leg",No
9277,"elk have (a) hooves, which makes it different from mink",Yes
7764,"raspberry can rhyme with ferry, which makes it different from banana",Yes
11843,"blouse can be found on your upper torso, which makes it different from skirt",Yes
3002,"rifle can blow things up, which makes it different from cannon",No
7757,"giraffe have (a) long neck, which makes it different from zebra",Yes
2785,"kidney is a limb, which makes it different from bone",No
10145,"walls can be found in your apartment, which makes it different from tower",Not Sure
12239,"pants can be found above the feet, which makes it different from boots",Yes
9644,"cheetah is a type of big cat, which makes it different from giraffe",Yes
6012,"salmon have (a) red shell when cooked, which makes it different from asparagus",No
1276,"clarinet is a wind instrument, which makes it different from piano",Yes
8748,"frog is four-legged, which makes it different from snail",Yes
8887,"muscle can be found inside, which makes it different from body",Yes
12839,"plum have (a) stone, which makes it different from banana",Yes
10313,"guitar is made of strings, which makes it different from piano",No
8680,"raccoon can be found on  a tree, which makes it different from mink",Yes
6828,"jeans can keep legs warm, which makes it different from jacket",Yes
2038,"daughter is a family member, which makes it different from cousin",Yes
11063,"crocodile is eat meat, which makes it different from elephant",Yes
7107,"elephant is a has horns, which makes it different from cheetah",No
6452,"leg can be found on furniture, which makes it different from finger",No
6760,"finger is made of upper body parts, which makes it different from toe",No
8681,"radio can be used for listening to music, which makes it different from rock",Yes
1143,"tiger is a carnivore, which makes it different from camel",Yes
3980,"gun can be used for bullets, which makes it different from cannon",Yes
2746,"liver is a limb, which makes it different from blood",No
13058,"raccoon is a mammal, which makes it different from alligator",Yes
8371,"crocodile can fly, which makes it different from elephant",No
5856,"crocodile have (a)  4 limbs, which makes it different from snail",Yes
7819,"prune is a dried fruit, which makes it different from cherry",Yes
9321,"mixer can consume electricity, which makes it different from tap",Yes
5575,"piano have (a) keyboard, which makes it different from trombone",Yes
12779,"girl is exclusively female, which makes it different from boy",Yes
1888,"accordion is made of strings, which makes it different from harpsichord",No
6793,"duck can be a household pet, which makes it different from pigeon",No
7643,"zebra have (a) stripes, which makes it different from elephant",Yes
3247,"trumpet have (a) tube, which makes it different from saxophone",Yes
5213,"boat is a powered vehicle, which makes it different from bike",No
8258,"cherry can be eaten in one bite, which makes it different from peach",Yes
14199,"bungalow have (a) start with a b, which makes it different from cottage",Yes
12993,"guitar have (a) strings, which makes it different from clarinet",Yes
5332,"dress can be found on your upper torso, which makes it different from pants",Yes
8660,"knees is lower body, which makes it different from neck",Yes
12234,"onions is a vegetable, which makes it different from tomato",Yes
14740,"arm is part of (a) pair (comes in pairs), which makes it different from neck",Yes
14822,"flute is played with just breath, which makes it different from clarinet",Yes
6380,"actress have (a) the color brown in it, which makes it different from girl",No
14746,"brother is a direct relation with you, which makes it different from prince",Yes
3211,"coat have (a) sleeves, which makes it different from dress",Yes
15270,"trumpet have (a) start with a t, which makes it different from flute",Yes
1479,"razor have (a) sharp edge, which makes it different from brush",Yes
11897,"thigh is a large part, which makes it different from toe",Yes
11294,"oven is a electrical appliance, which makes it different from cupboard",Yes
6939,"fridge is a electrical appliance, which makes it different from cupboard",Yes
6662,"crocodile is a predator, which makes it different from camel",Yes
7779,"leg can be used for walking, which makes it different from neck",Yes
3190,"camel can fly, which makes it different from giraffe",No
2417,"prune have (a) edible skin (usually), which makes it different from avocado",Yes
9038,"forearm is upper body, which makes it different from leg",Yes
13434,"jacket can be found upper part of body, which makes it different from skirt",Yes
7316,"eagle have (a) large wing span, which makes it different from kite",Not Sure
5122,"ankle can be found on lower body, which makes it different from neck",Yes
5781,"peach have (a) stone, which makes it different from banana",Yes
12979,"trout have (a) fins, which makes it different from crab",Yes
11564,"bag is worn by woman (usually), which makes it different from shirt",No
6401,"hare is 4 letters long, which makes it different from squirrel",Yes
7204,"trumpet is a brass instrument, which makes it different from banjo",Yes
13986,"cat have (a) fur, which makes it different from elephant",Yes
5564,"sheep can be domesticated, which makes it different from bison",Yes
1060,"knees is below the waist, which makes it different from arm",Yes
14161,"cat have (a) tail, which makes it different from spider",Yes
9688,"cat is domesticable (usually), which makes it different from elephant",Yes
11748,"rabbit is a animal with long ears, which makes it different from mink",Yes
5824,"actress is a profession/title, which makes it different from girl",Yes
10061,"tiger is a teeth, which makes it different from horse",No
10379,"tank can use electricity, which makes it different from wheel",Yes
5401,"hawk have (a) large wing span, which makes it different from kite",Not Sure
3388,"stove is a electrical appliance, which makes it different from cupboard",Yes
12673,"toaster can be used for making food, which makes it different from dishwasher",Yes
8980,"toaster can be plugged in, which makes it different from freezer",No
2014,"prune have (a) stone inside, which makes it different from pear",Yes
8202,"vulture is a predator, which makes it different from falcon",No
11707,"throat can be found below mouth, which makes it different from nose",Yes
11307,"squirrel have (a) big ears, which makes it different from mink",No
12442,"piano have (a) keyboard, which makes it different from flute",Yes
7737,"buzzard is a predator, which makes it different from kite",Yes
4657,"woman is a female (strictly), which makes it different from man",Yes
14112,"elephant have (a) horn or antler, which makes it different from camel",No
3552,"butterfly is a bug, which makes it different from frog",Yes
475,"ceiling is part of (a) room, which makes it different from floor",No
7061,"knee is part of (a) the lower body, which makes it different from shoulder",Yes
939,"pigeon is domesticated, which makes it different from eagle",Yes
1254,"elk have (a) hooves, which makes it different from porcupine",Yes
13046,"pony can be found typically europe, which makes it different from camel",No
2047,"caribou have (a) horn, which makes it different from cougar",Yes
5807,"wheel can hold more than one person, which makes it different from bike",No
5537,"elbow can be used for waving, which makes it different from shoulder",Yes
15347,"brush can be used for drawing, which makes it different from pen",No
1011,"prune is sweet, which makes it different from grapefruit",Not Sure
2629,"prune can be used for smoothies, which makes it different from avocado",Yes
8275,"chapel can be used for a place of worship, which makes it different from bridge",Yes
2069,"hose can provide water, which makes it different from clamp",Yes
13343,"celery is a green vegetable, which makes it different from onions",Yes
13578,"shrimp have (a) legs, which makes it different from mackerel",Yes
2550,"pistol is a hand-held weapon, which makes it different from cannon",Yes
6502,"coat can be found on your upper torso, which makes it different from skirt",Yes
10149,"fridge is big, which makes it different from kettle",Yes
11179,"plate can commonly be found at home, which makes it different from barrel",No
8823,"falcon have (a) large wingspan, which makes it different from owl",Yes
10027,"shoes can be found on your feet, which makes it different from dress",Yes
3944,"frog is four-legged, which makes it different from moth",Yes
11673,"elephant have (a) horn or antler, which makes it different from gorilla",No
11800,"scissors have (a) sharp edge, which makes it different from screwdriver",Yes
8345,"mother is exclusively female, which makes it different from father",Yes
1874,"banjo is made of strings, which makes it different from accordion",Yes
13875,"eagle have (a) large wing span, which makes it different from duck",Yes
8879,"jeep can be used for land suitable one, which makes it different from canoe",Yes
10792,"faucet can be used for dispensing water, which makes it different from mixer",Yes
13320,"woman is a female (strictly), which makes it different from boy",Yes
14978,"shoes can be found on your feet, which makes it different from gown",Yes
9166,"scissors have (a) sharp cutting edge, which makes it different from brush",Yes
13041,"rabbit is a animal with long ears, which makes it different from squirrel",Yes
13438,"dog have (a)  mane (hair on it), which makes it different from elephant",Yes
11252,"pony have (a) hooves, which makes it different from camel",No
2736,"avocado is a fruit, which makes it different from onions",Yes
11035,"pen can be used for writing, which makes it different from knife",Yes
12534,"toe is part of (a) the upper body, which makes it different from ankle",No
2873,"saxophone is a wind instrument, which makes it different from harpsichord",Yes
8514,"tiger have (a) stripes, which makes it different from camel",Yes
1754,"jacket can be found on your upper torso, which makes it different from socks",Yes
5441,"dog is carnivorous, which makes it different from goat",Yes
3623,"rabbit have (a) long ear, which makes it different from raccoon",Yes
9506,"trombone is a wind instrument, which makes it different from harp",Yes
6375,"sofa have (a) largest dimension parallel to floor, which makes it different from curtains",Yes
4608,"cod is a one syllable word, which makes it different from tuna",Yes
2478,"shotgun can be used for bullets, which makes it different from cannon",Yes
1552,"shoulder is a joint, which makes it different from leg",No
3436,"cherry have (a) eatable shell or peel, which makes it different from olive",Yes
5025,"avocado have (a) stone, which makes it different from banana",Yes
15011,"knees can be found below the waist, which makes it different from neck",Yes
1600,"woman is a female (strictly), which makes it different from worker",No
10068,"caterpillar have (a) no legs, which makes it different from wasp",Yes
5238,"bed is placed horizontally (longest dimension), which makes it different from bedroom",No
8005,"gown can be found on your upper torso, which makes it different from jeans",Yes
15301,"cockroach can flying, which makes it different from flea",Yes
10551,"sheep can be found on a farm, which makes it different from deer",No
5559,"knee is lower body, which makes it different from elbow",Yes
9957,"crocodile is eat meat, which makes it different from bison",Yes
12295,"knees can be found below the waist, which makes it different from arm",Yes
13493,"flute is part of (a) woodwind, which makes it different from saxophone",No
481,"daughter is female, which makes it different from father",Yes
2112,"skirt is worn below the waist, which makes it different from dress",Yes
830,"goat is a n animal, which makes it different from potato",Yes
3965,"pants can be used for covering legs, which makes it different from boots",Yes
9216,"beetle can fly, which makes it different from caterpillar",Yes
3500,"wheel is part of (a) tire, which makes it different from clamp",Yes
6962,"trousers can be found on lower body, which makes it different from dress",Yes
8183,"raspberry is a red  or orang, which makes it different from plum",Not Sure
13054,"wrist can be used for waving, which makes it different from finger",Yes
3446,"finger is part of (a) the upper body, which makes it different from leg",Yes
14725,"trousers can be found above the feet, which makes it different from shoes",Yes
1170,"trombone is a brass instrument, which makes it different from harmonica",Yes
12776,"trousers is worn below the waist, which makes it different from jacket",Yes
2760,"eagle is a bird of prey, which makes it different from pelican",No
10252,"cottage can be used for human living, which makes it different from barn",Yes
11993,"thigh can be used for walking, which makes it different from neck",Yes
9188,"jacket is usually worn as outer layer, which makes it different from shirt",Not Sure
13090,"girl can be used for transportation, which makes it different from woman",No
7551,"cat can be kept inside a bedroom, which makes it different from sheep",Yes
3107,"trumpet is made of strings, which makes it different from harmonica",Yes
12624,"clarinet is a reeded instrument, which makes it different from flute",No
6029,"necklace can be found on neck, which makes it different from chandelier",Yes
10902,"squirrel is a herbivore, which makes it different from raccoon",Yes
6140,"robe have (a) male on it, which makes it different from jacket",No
9778,"mole can be found underground, which makes it different from mink",Yes
15311,"camel can be domesticated, which makes it different from pony",No
6954,"stereo can capable of make loud sounds, which makes it different from plug",Yes
11814,"rifle is longer than one foot, which makes it different from grenade",Yes
687,"mixer is a related to music, which makes it different from tap",Yes
3981,"skirt can be used for covering legs, which makes it different from dress",No
4297,"brush can be used for hair, which makes it different from pen",Yes
2665,"wife have (a) marital relationship with you, which makes it different from princess",Yes
14723,"mug can be held to drink, which makes it different from bucket",Yes
9228,"beaver can be held, which makes it different from mink",No
3559,"fingers is a plural, which makes it different from hand",Yes
12122,"bagpipe can be used for sound, which makes it different from saxophone",No
13832,"paintbrush can be used for brushing, which makes it different from crayon",Yes
3659,"tractor can be used for land suitable one, which makes it different from wheel",No
2298,"shirt can be found on your upper torso, which makes it different from socks",Yes
4230,"wasp have (a) wings, which makes it different from beetle",No
554,"cow can be domesticated, which makes it different from pony",No
15435,"crocodile can fly, which makes it different from camel",No
8050,"elephant can fly, which makes it different from horse",No
9162,"scissors have (a) sharp cutting edge, which makes it different from pliers",Yes
13183,"avocado is green (most part), which makes it different from beans",No
11416,"avocado have (a) any green on it, which makes it different from beans",No
4340,"squirrel have (a) big ears, which makes it different from raccoon",No
12281,"pepper is a vegetable, which makes it different from avocado",Yes
9158,"wheel is part of (a) bicycle, which makes it different from bike",Yes
907,"tongue can be used for eating, which makes it different from finger",Yes
5651,"drill can use electricity, which makes it different from rope",Yes
13158,"pencil can writing, which makes it different from scissors",Yes
8447,"brush can be found construction site, which makes it different from comb",No
13337,"daughter have (a) blood relationship with you, which makes it different from wife",Yes
10175,"nurse can be found in a hospital, which makes it different from worker",No
12431,"frog is four-legged, which makes it different from butterfly",Yes
9449,"trombone is a brass instrument, which makes it different from piano",Yes
2147,"camel can be found in hot climates, which makes it different from bison",Yes
13116,"boots can be used for feet, which makes it different from jeans",Yes
11519,"cat have (a) tail, which makes it different from mouse",No
13167,"goat is a n animal, which makes it different from tomato",Yes
879,"turtle is a reptile, which makes it different from squirrel",Yes
9665,"fingers is made of upper body parts, which makes it different from foot",Yes
5416,"tuna can be found at sea, which makes it different from lobster",No
11501,"oven can be used for heating items up, which makes it different from dishwasher",Yes
12092,"shrimp can be found at sea, which makes it different from asparagus",Yes
2728,"vulture is a predator, which makes it different from starling",Yes
5375,"pony is a teeth, which makes it different from goat",Yes
7725,"boy is steel, which makes it different from woman",No
1036,"gun is a firearm, which makes it different from cannon",No
9494,"clarinet have (a) reed to make it work, which makes it different from harmonica",Yes
11246,"avocado is green, which makes it different from coconut",No
4926,"jeans can be used for covering legs, which makes it different from blouse",Yes
11074,"mackerel have (a) fins, which makes it different from shrimp",Yes
5222,"squid is a mollusk, which makes it different from crab",Yes
4624,"wrist can be found in your upper body, which makes it different from leg",Yes
13013,"broccoli is green, which makes it different from tomato",Not Sure
13513,"cabin have (a)  5 letters or less, which makes it different from cottage",Yes
10015,"butterfly is an insect, which makes it different from spider",Yes
2849,"apartment can be used for human living, which makes it different from bedroom",No
7273,"turtle is a reptile, which makes it different from snail",Yes
7089,"ox is a violent creature, which makes it different from camel",No
15415,"grapefruit is a fruit, which makes it different from garlic",Yes
14036,"worm is a insect, which makes it different from snail",No
5275,"toe can be found below the knee, which makes it different from nail",No
7249,"crab can be found at sea, which makes it different from asparagus",Yes
9695,"plug can be used for electronic uses, which makes it different from bolts",Yes
12851,"fan can consume electricity, which makes it different from rock",Yes
128,"oven can be used for heating items up, which makes it different from sink",Yes
10603,"moth have (a) wings, which makes it different from flea",Yes
13946,"elbow is part of (a) upper body, which makes it different from ankle",Yes
3268,"sofa can be used to sleep, which makes it different from curtains",Yes
8055,"sink can be used for washing dishes, which makes it different from fridge",Yes
1473,"elbow is a joint, which makes it different from leg",Yes
14440,"jeans can keep 2 legs covered, which makes it different from boots",Yes
9152,"bison have (a) fur, which makes it different from elephant",Yes
3948,"elk have (a) antlers/horns, which makes it different from beaver",Yes
771,"cow is domesticable (usually), which makes it different from bison",Yes
12549,"shoes can keep legs warm, which makes it different from jacket",No
4096,"cherry can rhyme with ferry, which makes it different from banana",Yes
5370,"trumpet can be blown into, which makes it different from guitar",Yes
436,"guitar is made of strings, which makes it different from trombone",Yes
6402,"father is a parentage relation, which makes it different from uncle",Yes
14647,"banana have (a) usually inedible skin, which makes it different from garlic",Yes
10981,"shoulder is part of (a) the upper body, which makes it different from foot",Yes
2307,"tank can be used for land suitable one, which makes it different from wheel",No
7210,"beetle can fly, which makes it different from flea",Yes
12943,"plum can be used for smoothies, which makes it different from pear",No
13143,"mole can be found on tree, which makes it different from mink",Yes
4449,"tank can used in war, which makes it different from pipe",No
7008,"bolts have (a) number on it, which makes it different from clamp",No
990,"girl is a female, which makes it different from man",Yes
1451,"mug is made of ceramic materials, which makes it different from spoon",No
9358,"ox is a violent creature, which makes it different from elk",No
13266,"radio is a related to music, which makes it different from rock",No
5096,"garlic is a fruit, which makes it different from beans",No
4410,"elephant have (a) antlers or tusks, which makes it different from crocodile",Yes
4100,"goat have (a) hooves, which makes it different from rabbit",Yes
13801,"snail have (a) a shell, which makes it different from rattlesnake",Yes
2776,"trombone is made of brass, which makes it different from clarinet",Yes
238,"jeans is a worn on the lower body, which makes it different from coat",Yes
4233,"ox have (a) horn, which makes it different from hyena",Yes
6219,"pants can be found above the feet, which makes it different from shoes",Yes
9249,"zebra have (a) legs, which makes it different from catfish",Yes
5919,"pony can be found jungle, which makes it different from cow",Yes
6562,"church is a religion buildings, which makes it different from bridge",Yes
11742,"muscle is a limb, which makes it different from bone",No
14176,"dress have (a) sleeves, which makes it different from shoes",No
11188,"coat have (a) sleeves, which makes it different from trousers",Yes
4735,"squid have (a) legs/tentacles, which makes it different from tuna",Yes
4146,"cat is carnivorous, which makes it different from elephant",Yes
5973,"falcon have (a) large wingspan, which makes it different from buzzard",No
10869,"radio can be used for electronic uses, which makes it different from magazine",Yes
11620,"dog can be kept inside a bedroom, which makes it different from sheep",Yes
4013,"saxophone have (a) reed to make it work, which makes it different from accordion",Yes
5893,"cherry have (a) (usually) edible skin, which makes it different from avocado",Yes
5183,"squid have (a) legs, which makes it different from mackerel",Yes
3269,"bike have (a) wheels, which makes it different from canoe",Yes
15433,"apartment is a usually rented, which makes it different from cottage",Yes
5774,"bedroom can be found at your home, which makes it different from bungalow",Yes
10352,"cupboard can be found on a countertop, which makes it different from door",Yes
13147,"zebra have (a) spots or stripes, which makes it different from buffalo",Yes
14334,"arm can be found in your upper body, which makes it different from leg",Yes
2151,"orange is a citrus fruit, which makes it different from cranberry",Yes
445,"trombone is made of brass, which makes it different from piano",Yes
13296,"neck can be found below mouth, which makes it different from tongue",Yes
1626,"falcon is able to be domesticated, which makes it different from kite",No
2018,"onions is yellow or orange, which makes it different from beans",No
3785,"pony is smaller than a desk, which makes it different from horse",No
13694,"bottle can be held to drink, which makes it different from bucket",Yes
5322,"saxophone is a brass instrument, which makes it different from flute",Yes
50,"tuba is a wind instrument, which makes it different from cello",Yes
3601,"gun can blow things up, which makes it different from grenade",No
12639,"salmon have (a) fins, which makes it different from lobster",Yes
12401,"chandelier can be found on the ceiling, which makes it different from lamp",Yes
4889,"blouse is a white object, which makes it different from jacket",No
10537,"sauce is a colour red, which makes it different from chocolate",No
9563,"pony is smaller than a desk, which makes it different from camel",No
8521,"fingers is part of (a) hands(including wrist), which makes it different from arm",Yes
4398,"peach is a red  or orang, which makes it different from avocado",No
7703,"screwdriver can be found typically at a construction site, which makes it different from spatula",Yes
12638,"elephant have (a) antlers or tusks, which makes it different from camel",Yes
13808,"shirt can be found on your upper torso, which makes it different from jeans",Yes
4752,"aunt is a family member, which makes it different from wife",No
3480,"plum have (a) stone inside, which makes it different from grapefruit",Yes
2465,"falcon is a bird of prey, which makes it different from pelican",No
3550,"crayon can get smaller as it's used, which makes it different from pen",Yes
12521,"goat can eating, which makes it different from potato",Yes
4266,"pants have (a) two seperate pant legs, which makes it different from dress",Yes
4554,"pepper have (a) seeds, which makes it different from onions",Yes
6977,"fridge can be used for storing food, which makes it different from dishwasher",Yes
14549,"bag can be found on your upper torso, which makes it different from sack",No
10891,"prince is a male, which makes it different from king",No
2089,"cherry is red, which makes it different from banana",Not Sure
11736,"salmon is a fish, which makes it different from lobster",Yes
14367,"tuba is a wind instrument, which makes it different from accordion",Yes
9745,"raspberry have (a) (usually) edible skin, which makes it different from banana",Yes
13961,"gown have (a) sleeves, which makes it different from shoes",Yes
9679,"chapel can be used for a place of worship, which makes it different from house",Yes
4315,"alligator can be found in the water, which makes it different from squirrel",Yes
8381,"piano have (a) keyboard, which makes it different from clarinet",Yes
9514,"pipe can contain water, which makes it different from plate",No
6246,"catfish is a name begging with c, which makes it different from trout",Yes
13763,"shirt have (a) sleeves, which makes it different from trousers",Yes
12583,"prune have (a) single hard pit, which makes it different from pineapple",Yes
9990,"door is made of wood typically, which makes it different from curtains",Yes
5304,"peach have (a) single hard pit, which makes it different from lemon",Yes
8805,"cherry have (a) single hard pit, which makes it different from grapefruit",No
13724,"cat have (a) fur, which makes it different from cow",Yes
13529,"hose can be used for water, which makes it different from rope",Yes
3257,"cat is smaller than a desk, which makes it different from sheep",Not Sure
3813,"grapefruit have (a) seed/seeds/pit, which makes it different from banana",Yes
874,"cheetah is a like a cat, which makes it different from zebra",Yes
10923,"thigh can be found below waist, which makes it different from elbow",Yes
6509,"salmon can be found at sea, which makes it different from asparagus",Yes
2889,"mug have (a) handle, which makes it different from saucer",Yes
12802,"toe can help you walk, which makes it different from nail",Yes
13244,"colander can be used for washings things in, which makes it different from spoon",Yes
4535,"pear have (a) (usually) edible skin, which makes it different from avocado",Yes
743,"pineapple is a citrus fruit, which makes it different from plum",No
12740,"rope can be used for restraining things, which makes it different from hose",No
1788,"coconut is a fruit, which makes it different from onions",Yes
1608,"toaster can be found on a countertop, which makes it different from fridge",Yes
12793,"dress have (a) sleeves, which makes it different from jeans",Yes
763,"elephant have (a) trunk, which makes it different from tiger",Yes
9943,"eggplant can be used for meat replacement, which makes it different from broccoli",Yes
2593,"shoes can be used for feet, which makes it different from trousers",Yes
12240,"door can opening/closing, which makes it different from wall",Yes
6657,"tractor can carry multiple people, which makes it different from scooter",Yes
4507,"trumpet is made of strings, which makes it different from harp",No
9534,"skateboard have (a) wheels, which makes it different from skis",No
7850,"lemon have (a) usually inedible skin, which makes it different from garlic",No
3012,"cherry is a red  or orang, which makes it different from pear",No
6958,"raft can be used for riding on water, which makes it different from jeep",Yes
141,"father is male, which makes it different from wife",Yes
8563,"kettle can be plugged in, which makes it different from cupboard",Yes
6804,"woman is exclusively female, which makes it different from boy",Yes
7194,"floor is enclosed, which makes it different from roof",No
14681,"banana is a long fruit, which makes it different from raspberry",Yes
2725,"coat is a long clothing item, which makes it different from skirt",No
11816,"elephant have (a) trunk, which makes it different from horse",Yes
7948,"bison have (a) horn, which makes it different from camel",Yes
18,"cow have (a) hooves, which makes it different from elephant",Yes
4306,"pants can be found above the feet, which makes it different from socks",Yes
14926,"elbow is made of upper body parts, which makes it different from leg",Yes
11396,"cannon can shoot big metal ball, which makes it different from rifle",Yes
12227,"squid is a water animal, which makes it different from chicken",Yes
4803,"eggplant can be used for meat replacement, which makes it different from onions",Yes
7902,"mother is a direct relation, which makes it different from cousin",Yes
5170,"guitar can be held in hand, which makes it different from piano",Yes
151,"pepper is a vegetable, which makes it different from lemon",Yes
2026,"tuna can be found at sea, which makes it different from chicken",Yes
13861,"falcon have (a) large wingspan, which makes it different from duck",Yes
460,"coat can be used for covering legs, which makes it different from blouse",Yes
14622,"tuna can come in a tin, which makes it different from salmon",No
2901,"orange have (a) usually inedible skin, which makes it different from garlic",No
6362,"scissors can be used for hair, which makes it different from knife",Yes
14579,"kettle can fit a puppy inside, which makes it different from fridge",No
10227,"finger can be found below mouth, which makes it different from tongue",Yes
1758,"wasp can fly, which makes it different from beetle",No
5030,"blouse have (a) sleeves, which makes it different from jeans",Yes
114,"elk have (a) hooves, which makes it different from raccoon",Yes
13421,"stereo have (a) string or line, which makes it different from tape",No
9039,"sink is made of /mostly made of metal, which makes it different from toilet",Not Sure
7880,"butterfly have (a) no legs, which makes it different from wasp",No
6506,"daughter is a family, which makes it different from father",No
841,"olive is green, which makes it different from tomato",No
6184,"grapefruit is a citrus fruit, which makes it different from strawberry",Yes
1421,"piano have (a) ivory keys, which makes it different from harp",Yes
2912,"nose is a (one of five) human senses, which makes it different from brow",Yes
14120,"balloon have (a) the ability to fly, which makes it different from jet",No
7720,"butterfly is an insect, which makes it different from caterpillar",No
3608,"daughter is a family, which makes it different from brother",No
6460,"broccoli is green (most part), which makes it different from onions",No
8759,"tiger is a like a cat, which makes it different from zebra",Yes
3593,"camel can fly, which makes it different from horse",No
13787,"elephant have (a) antlers or tusks, which makes it different from tiger",Yes
8071,"tiger is a type of big cat, which makes it different from camel",Yes
1246,"bagpipe is a wind instrument, which makes it different from cello",Yes
1935,"arm can be found below where a watch is, which makes it different from elbow",No
6826,"cat have (a) fur, which makes it different from deer",Yes
3641,"blender can be held in your hand, which makes it different from fridge",Yes
2511,"drill can be found in a toolbox, which makes it different from screws",No
12817,"elk have (a) antlers/horns, which makes it different from squirrel",Yes
14734,"neck is part of (a) the upper body, which makes it different from toe",Yes
2602,"banjo is made of strings, which makes it different from tuba",Yes
6820,"church is a religion buildings, which makes it different from house",Yes
4319,"tank is made for violence, which makes it different from hose",Yes
8067,"camel can be used for a mode of transport, which makes it different from rabbit",Yes
11978,"trumpet have (a) start with a t, which makes it different from clarinet",Yes
10753,"elephant is a has horns, which makes it different from hyena",No
5795,"gown have (a) sleeves, which makes it different from dress",No
1545,"typewriter can be used for drawing, which makes it different from paintbrush",No
1228,"elk have (a) hair/fur, which makes it different from porcupine",No
4086,"dog can be kept inside a bedroom, which makes it different from cow",Yes
12033,"tiger have (a) horn, which makes it different from crocodile",No
12013,"pistol can be used in home, which makes it different from cannon",Yes
11756,"tank is consuming fuel, which makes it different from wheel",Yes
2899,"catfish have (a) red shell when cooked, which makes it different from shrimp",No
7994,"leg can be found below the waist, which makes it different from hand",Yes
7177,"trousers can be used for covering legs, which makes it different from socks",Yes
4025,"cougar is a type of big cat, which makes it different from deer",Yes
11815,"cheetah is a like a cat, which makes it different from giraffe",Yes
12827,"pencil can be used for writing/drawing, which makes it different from scissors",Yes
5558,"vulture have (a) large wing span, which makes it different from duck",Yes
3362,"rattlesnake can be found underground, which makes it different from squirrel",Yes
519,"boots can be found foot, which makes it different from skirt",Yes
9867,"cat have (a) fur, which makes it different from horse",Yes
5581,"ant is an insect, which makes it different from squirrel",Yes
9290,"kettle have (a) power supply, which makes it different from spoon",Yes
2928,"leg can be found below the waist, which makes it different from arm",Yes
6189,"falcon have (a) large wingspan, which makes it different from sparrow",Yes
3717,"hawk have (a) large wing span, which makes it different from duck",Yes
6741,"elephant have (a) antlers or tusks, which makes it different from buffalo",Yes
7661,"trombone can be held in hand, which makes it different from harpsichord",Yes
11466,"skirt is part of (a) lower waistline, which makes it different from blouse",Yes
5387,"jacket is a piece of clothing, which makes it different from shoes",Yes
9697,"elk have (a) horn, which makes it different from beaver",Yes
2414,"pear have (a) (usually) edible skin, which makes it different from grapefruit",Not Sure
13858,"roof can be found on the outside of building, which makes it different from window",Yes
10566,"church can be found at christian belief country, which makes it different from chapel",No
6052,"hawk can attack others, which makes it different from kite",Yes
13388,"toaster is a electrical appliance, which makes it different from sink",Yes
1663,"prune have (a) edible skin, which makes it different from avocado",Yes
3521,"dress is a long clothing item, which makes it different from skirt",Yes
6782,"mackerel have (a) fins, which makes it different from lobster",Yes
2631,"pipe can contain water, which makes it different from rope",Yes
9705,"stereo is a electric, which makes it different from tape",No
2088,"dress is a typically female clothing item, which makes it different from jeans",Yes
10013,"camel can be domesticated, which makes it different from elephant",Yes
7561,"gown have (a) sleeves, which makes it different from pants",Yes
7039,"goat have (a) fur, which makes it different from sheep",No
14113,"tank can be used for shooting, which makes it different from rocket",Yes
14169,"cat can be used for food products, which makes it different from horse",No
13390,"elephant is a herbivore, which makes it different from tiger",Yes
2452,"brush can be used for grooming, which makes it different from knife",No
13856,"elk have (a) horn, which makes it different from cougar",Yes
11730,"ox have (a) thick body, which makes it different from elk",Not Sure
804,"bolts can be found at an electronics store, which makes it different from wheel",Not Sure
2732,"microwave can be found on a countertop, which makes it different from oven",No
1231,"sailboat have (a) motor, which makes it different from canoe",Yes
3556,"hare can eat palm nuts, which makes it different from squirrel",Not Sure
10586,"plum have (a) big seed, which makes it different from banana",Yes
10816,"ankle is below the waist, which makes it different from elbow",Yes
7207,"arm can be found on furniture, which makes it different from hand",No
6615,"cherry is a red  or orang, which makes it different from cranberry",No
