candidate_id,candidate_statement,correctness
1437,"pants can be used for covering legs, which makes it different from jacket",Yes
7079,"camel is a teeth, which makes it different from goat",No
9010,"tiger have (a)  mane (hair on it), which makes it different from crocodile",Yes
2627,"banjo can easily carried around, which makes it different from harp",Yes
13017,"elbow is a upper body part, which makes it different from leg",Yes
9573,"prune is purple, which makes it different from avocado",Yes
11412,"bungalow is beginning with a letter b, which makes it different from cottage",Yes
5437,"cottage is a place to live permanently, which makes it different from inn",Yes
6678,"leopard is a type of big cat, which makes it different from gorilla",Yes
7111,"elephant have (a) thick body, which makes it different from camel",Yes
15074,"squirrel have (a) long tail, which makes it different from otter",Yes
6668,"skirt can be found on lower body, which makes it different from blouse",Yes
6568,"cherry have (a) stone inside, which makes it different from raspberry",Yes
497,"cousin is a family member, which makes it different from wife",No
9030,"kettle have (a) electrical parts, which makes it different from spoon",Yes
9775,"mug is made of ceramic materials, which makes it different from bottle",Yes
1783,"dress is a typically female clothing item, which makes it different from pants",Yes
4886,"gun is a firearm, which makes it different from barrel",Yes
2850,"plug is a electric, which makes it different from clamp",Yes
3790,"prune is a fruit, which makes it different from avocado",Yes
1217,"sheep have (a) hooves, which makes it different from rabbit",Yes
11926,"daughter have (a) a blood relation with you, which makes it different from cousin",No
7764,"raspberry can rhyme with ferry, which makes it different from banana",Yes
2666,"cow is used for milk for humans, which makes it different from pony",Yes
3734,"chicken have (a) legs, which makes it different from asparagus",Yes
6109,"falcon have (a) large wingspan, which makes it different from woodpecker",Yes
11458,"leg is lower body, which makes it different from hand",Yes
14153,"rabbit is part of (a) jumping, which makes it different from elephant",Yes
12239,"pants can be found above the feet, which makes it different from boots",Yes
13988,"shoes can be found on your feet, which makes it different from shirt",Yes
6012,"salmon have (a) red shell when cooked, which makes it different from asparagus",Yes
356,"piano is made of strings, which makes it different from trumpet",Yes
8748,"frog is four-legged, which makes it different from snail",Yes
14163,"hose can commonly be found at home, which makes it different from rope",No
14136,"bed can be found at your home, which makes it different from cottage",Yes
10313,"guitar is made of strings, which makes it different from piano",No
5214,"father is a male, which makes it different from mother",Yes
15419,"strawberry is a red  or orang, which makes it different from banana",Yes
663,"prince is a title, which makes it different from brother",Yes
11063,"crocodile is eat meat, which makes it different from elephant",Yes
8771,"celery is a green vegetable, which makes it different from beans",No
13457,"pencil can be used for writing, which makes it different from brush",Yes
13839,"jacket have (a) sleeves, which makes it different from pants",Yes
8681,"radio can be used for listening to music, which makes it different from rock",Yes
1143,"tiger is a carnivore, which makes it different from camel",Yes
8511,"leg is a on the lower half, which makes it different from arm",Yes
5979,"boots can be found on your feet, which makes it different from bag",Yes
13361,"tuna can be found at sea, which makes it different from asparagus",Yes
8371,"crocodile can fly, which makes it different from elephant",Yes
7819,"prune is a dried fruit, which makes it different from cherry",No
5187,"tuna is a fish, which makes it different from lobster",Yes
5575,"piano have (a) keyboard, which makes it different from trombone",Yes
9218,"avocado is a fruit, which makes it different from celery",Yes
12199,"lemon is yellow, which makes it different from strawberry",Yes
12314,"peach is a red  or orang, which makes it different from banana",Yes
9164,"lime is green, which makes it different from coconut",Yes
12012,"rabbit have (a) fur, which makes it different from donkey",No
5150,"duck is a animal, which makes it different from potato",Yes
143,"camel have (a)  mane (hair on it), which makes it different from elephant",Yes
9416,"elephant can kill a human, which makes it different from squirrel",Yes
12993,"guitar have (a) strings, which makes it different from clarinet",Yes
6940,"eagle is able to be domesticated, which makes it different from kite",Yes
5935,"piano is made of strings, which makes it different from tuba",Yes
3687,"chandelier can be found on the ceiling, which makes it different from candle",No
13042,"butterfly is typically able to fly, which makes it different from spider",Yes
3949,"ankle is part of (a) lower body, which makes it different from neck",Yes
10894,"wrist is a joint, which makes it different from hand",Yes
14004,"tomato is a fruit, which makes it different from olive",Yes
11857,"hawk can attack others, which makes it different from duck",No
3211,"coat have (a) sleeves, which makes it different from dress",No
8665,"mink is a this is more responsive heeyyy, which makes it different from otter",No
11991,"knees can be found on lower body, which makes it different from finger",Yes
15261,"arm can be found upper body, which makes it different from leg",Yes
11897,"thigh is a large part, which makes it different from toe",Yes
15109,"plug can be found at an electronics store, which makes it different from hose",Yes
6090,"tiger is eat meat, which makes it different from bison",Yes
12804,"crocodile is carnivorous, which makes it different from camel",Yes
3406,"knees can be found on lower body, which makes it different from elbow",Yes
10783,"chapel is a black and white picture, which makes it different from inn",No
15003,"truck is a big heavy motor vehicle, which makes it different from scooter",Yes
9038,"forearm is upper body, which makes it different from leg",Yes
10471,"gown can be used for covering legs, which makes it different from shirt",Yes
7316,"eagle have (a) large wing span, which makes it different from kite",No
5781,"peach have (a) stone, which makes it different from banana",Yes
7380,"donkey can be used for a mode of transport, which makes it different from deer",Yes
6401,"hare is 4 letters long, which makes it different from squirrel",Yes
13338,"jacket have (a) sleeves, which makes it different from socks",Yes
737,"pants can keep legs warm, which makes it different from jacket",Yes
962,"robe have (a) piece of clothing that opens, which makes it different from skirt",Not Sure
15217,"trout is a fish, which makes it different from chicken",Yes
3039,"walls is part of (a) room, which makes it different from floor",No
11748,"rabbit is a animal with long ears, which makes it different from mink",Yes
10061,"tiger is a teeth, which makes it different from horse",No
10379,"tank can use electricity, which makes it different from wheel",Yes
10905,"blouse can be found on your upper torso, which makes it different from pants",Yes
9291,"cat is fluffy, which makes it different from deer",Yes
190,"cat is a typical pet, which makes it different from rabbit",Yes
8980,"toaster can be plugged in, which makes it different from freezer",No
2990,"leg is lower body, which makes it different from finger",Yes
4506,"stereo can consume electricity, which makes it different from tape",Yes
5261,"necklace is something to be worn, which makes it different from chandelier",Yes
6425,"caribou have (a) antler, which makes it different from ox",No
12442,"piano have (a) keyboard, which makes it different from flute",Yes
12428,"bag can be found on your upper torso, which makes it different from shoes",Yes
11640,"trumpet have (a) 3 buttons exactly, which makes it different from trombone",Yes
15257,"truck can carry multiple people, which makes it different from scooter",Yes
11153,"raspberry is a berry, which makes it different from banana",Yes
3552,"butterfly is a bug, which makes it different from frog",Yes
12462,"gun have (a) trigger, which makes it different from tank",Yes
960,"shoulder is a limb, which makes it different from leg",No
8397,"raccoon can be found on tree, which makes it different from hare",Yes
939,"pigeon is domesticated, which makes it different from eagle",Yes
14071,"ladle can hold water, which makes it different from colander",Yes
7837,"vulture can attack others, which makes it different from duck",No
13649,"jeans can be found on lower body, which makes it different from blouse",Yes
5807,"wheel can hold more than one person, which makes it different from bike",No
6499,"uncle is a family member, which makes it different from prince",Yes
11784,"steak is meaty, which makes it different from salad",Yes
2629,"prune can be used for smoothies, which makes it different from avocado",Yes
1516,"camel is a teeth, which makes it different from bison",No
6748,"jacket can be found on your upper torso, which makes it different from jeans",Yes
13343,"celery is a green vegetable, which makes it different from onions",Yes
7625,"eagle is a predator, which makes it different from woodpecker",Yes
2550,"pistol is a hand-held weapon, which makes it different from cannon",Yes
1653,"trombone can be blown into, which makes it different from banjo",Yes
10149,"fridge is big, which makes it different from kettle",Yes
4593,"squirrel can be found water usually, which makes it different from rabbit",No
8823,"falcon have (a) large wingspan, which makes it different from owl",Yes
10027,"shoes can be found on your feet, which makes it different from dress",Yes
322,"cod is a name begging with c, which makes it different from tuna",Yes
14452,"goat is a meat or animal, which makes it different from onions",Yes
6083,"wife is a direct relation, which makes it different from actress",Yes
9393,"alligator can hunt other animals, which makes it different from squirrel",Yes
8345,"mother is exclusively female, which makes it different from father",Yes
13875,"eagle have (a) large wing span, which makes it different from duck",Yes
15021,"shoes is part of (a) lower waistline, which makes it different from jacket",Yes
10792,"faucet can be used for dispensing water, which makes it different from mixer",Yes
1462,"cucumber is green, which makes it different from onions",Yes
8780,"raccoon have (a) hair/fur, which makes it different from alligator",Yes
9166,"scissors have (a) sharp cutting edge, which makes it different from brush",Yes
9019,"lemon is a citrus fruit, which makes it different from raspberry",Yes
13041,"rabbit is a animal with long ears, which makes it different from squirrel",Yes
4272,"gun is a hand-held weapon, which makes it different from cannon",Yes
11252,"pony have (a) hooves, which makes it different from camel",No
11273,"fan can consume electricity, which makes it different from rocker",Yes
4652,"lamp is made of glass, which makes it different from candle",Yes
12534,"toe is part of (a) the upper body, which makes it different from ankle",No
14810,"arm have (a) more than one joint, which makes it different from shoulder",Yes
13476,"deer have (a) hooves, which makes it different from rabbit",Yes
1754,"jacket can be found on your upper torso, which makes it different from socks",Yes
3238,"cat have (a)  mane (hair on it), which makes it different from elephant",Yes
3623,"rabbit have (a) long ear, which makes it different from raccoon",Yes
3822,"crocodile can be found jungle, which makes it different from tiger",No
1878,"screwdriver can be used for drawing, which makes it different from spatula",No
6375,"sofa have (a) largest dimension parallel to floor, which makes it different from curtains",Yes
1401,"butter is a diary food, which makes it different from chocolate",Yes
2478,"shotgun can be used for bullets, which makes it different from cannon",Yes
8000,"spider can flying, which makes it different from worm",No
5025,"avocado have (a) stone, which makes it different from banana",Yes
15011,"knees can be found below the waist, which makes it different from neck",Yes
11584,"elk have (a) antlers or tusks, which makes it different from hyena",Yes
14798,"moth have (a) wings, which makes it different from spider",Yes
5238,"bed is placed horizontally (longest dimension), which makes it different from bedroom",Yes
6128,"father is a picture of a female, which makes it different from mother",No
13956,"neck is part of (a) upper body, which makes it different from leg",Yes
3063,"ankle is a on the lower half, which makes it different from elbow",Yes
5559,"knee is lower body, which makes it different from elbow",Yes
1700,"owl is a predator, which makes it different from parakeet",Yes
14353,"alligator can live in water, which makes it different from porcupine",Yes
13493,"flute is part of (a) woodwind, which makes it different from saxophone",Yes
10016,"mother is part of (a) close blood relative, which makes it different from aunt",Yes
2112,"skirt is worn below the waist, which makes it different from dress",Yes
11423,"cherry can be eaten in one bite, which makes it different from orange",Yes
5371,"catfish is a fish, which makes it different from perch",No
13377,"brush can be used for hair, which makes it different from knife",Yes
9427,"guitar can easily carried around, which makes it different from piano",Yes
2758,"banana is yellow, which makes it different from cranberry",Yes
11129,"catfish can be found in sea, which makes it different from eel",No
8183,"raspberry is a red  or orang, which makes it different from plum",Yes
11637,"garlic is a purple vegetable, which makes it different from celery",No
10214,"socks can be found on your feet, which makes it different from pants",Yes
14725,"trousers can be found above the feet, which makes it different from shoes",Yes
9174,"mole is 4 letters long, which makes it different from otter",Yes
12172,"prune have (a) edible skin (usually), which makes it different from grapefruit",Yes
2760,"eagle is a bird of prey, which makes it different from pelican",Yes
11993,"thigh can be used for walking, which makes it different from neck",Yes
13135,"forearm can be used for waving, which makes it different from shoulder",Yes
13090,"girl can be used for transportation, which makes it different from woman",No
8682,"alligator is living in water, which makes it different from porcupine",Yes
3325,"broom is a man made item, which makes it different from pine",Yes
12443,"barn have (a) start with a b, which makes it different from cottage",Yes
6029,"necklace can be found on neck, which makes it different from chandelier",Yes
1751,"mouth is used for tasting, which makes it different from throat",Yes
4993,"toaster can be found on a countertop, which makes it different from freezer",Yes
9778,"mole can be found underground, which makes it different from mink",Yes
3128,"cousin is a male, which makes it different from aunt",No
15311,"camel can be domesticated, which makes it different from pony",No
10962,"cod can be found at sea, which makes it different from asparagus",Yes
4774,"knees can be found on lower body, which makes it different from arm",Yes
2994,"dog is a typical pet, which makes it different from rabbit",Yes
9712,"elephant is a has horns, which makes it different from leopard",Yes
555,"cherry is a red  or orang, which makes it different from pineapple",Yes
4297,"brush can be used for hair, which makes it different from pen",Yes
11739,"neck is a upper body part, which makes it different from leg",Yes
4526,"octopus can be found at sea, which makes it different from lobster",No
5307,"banjo have (a) strings, which makes it different from accordion",Yes
14885,"cherry can rhyme with ferry, which makes it different from pear",Yes
13832,"paintbrush can be used for brushing, which makes it different from crayon",Yes
3659,"tractor can be used for land suitable one, which makes it different from wheel",No
455,"jacket have (a) sleeves, which makes it different from jeans",Yes
554,"cow can be domesticated, which makes it different from pony",No
13842,"tongue is used for tasting, which makes it different from finger",Yes
9162,"scissors have (a) sharp cutting edge, which makes it different from pliers",Yes
973,"beans is a vegetable, which makes it different from coconut",Yes
13082,"truck can be used for land suitable one, which makes it different from wheel",No
4340,"squirrel have (a) big ears, which makes it different from raccoon",No
10207,"mother have (a) blood relationship with you, which makes it different from actress",Yes
12281,"pepper is a vegetable, which makes it different from avocado",Yes
907,"tongue can be used for eating, which makes it different from finger",Yes
9604,"socks can be found on your feet, which makes it different from dress",Yes
1712,"arm is part of (a) pair/no more than two, which makes it different from finger",Yes
5662,"ankle can be found bottom half of body, which makes it different from elbow",Yes
10175,"nurse can be found in a hospital, which makes it different from worker",Yes
1020,"pencil can be used for drawing or painting, which makes it different from knife",Yes
12951,"knees is part of (a) lower body, which makes it different from neck",Yes
13116,"boots can be used for feet, which makes it different from jeans",Yes
14705,"cod is a one syllable word, which makes it different from salmon",Yes
13588,"trombone is a wind instrument, which makes it different from guitar",Yes
8942,"turtle can be found in the water, which makes it different from squirrel",Yes
6298,"kettle have (a) handle, which makes it different from tray",No
11646,"trumpet can be used for blowing, which makes it different from piano",Yes
11501,"oven can be used for heating items up, which makes it different from dishwasher",Yes
14414,"stereo have (a) string or line, which makes it different from plug",Not Sure
6404,"razor have (a) sharp edge, which makes it different from screwdriver",Yes
1842,"orange is a citrus fruit, which makes it different from garlic",Yes
1098,"turtle have (a) legs, which makes it different from snail",Yes
12260,"jacket have (a) sleeves, which makes it different from shoes",Yes
4268,"garlic is a physical fruit or veg, which makes it different from lemon",No
11246,"avocado is green, which makes it different from coconut",Yes
8180,"avocado is green (most part), which makes it different from onions",Yes
11074,"mackerel have (a) fins, which makes it different from shrimp",Yes
15249,"vulture is a predator, which makes it different from duck",Yes
2823,"trumpet is made of strings, which makes it different from trombone",No
13513,"cabin have (a)  5 letters or less, which makes it different from cottage",Yes
10015,"butterfly is an insect, which makes it different from spider",No
13873,"hare is a animal with long ears, which makes it different from otter",Yes
7273,"turtle is a reptile, which makes it different from snail",Yes
7944,"nurse have (a) the color brown in it, which makes it different from worker",No
7089,"ox is a violent creature, which makes it different from camel",No
3782,"mole can be found on tree, which makes it different from coyote",No
10549,"banjo is made of strings, which makes it different from flute",Yes
15360,"bike is made of metal, which makes it different from skis",Yes
9600,"shoes can be used for wearing on your feet, which makes it different from dress",Yes
14493,"trumpet is a brass instrument, which makes it different from accordion",Yes
12851,"fan can consume electricity, which makes it different from rock",Yes
4880,"grenade is a vessel, which makes it different from rifle",No
128,"oven can be used for heating items up, which makes it different from sink",Yes
2847,"frog is four-legged, which makes it different from spider",Yes
13946,"elbow is part of (a) upper body, which makes it different from ankle",Yes
4902,"octopus is a mollusk, which makes it different from tuna",Yes
3268,"sofa can be used to sleep, which makes it different from curtains",Yes
7381,"candle can be used for providing light, which makes it different from cigarette",Yes
8055,"sink can be used for washing dishes, which makes it different from fridge",Yes
311,"tomato have (a) seeds, which makes it different from beans",Yes
5842,"spider is a insect, which makes it different from frog",Yes
9152,"bison have (a) fur, which makes it different from elephant",Yes
2886,"beaver can be held, which makes it different from elk",Yes
8476,"forearm have (a) less than three joints, which makes it different from arm",Yes
771,"cow is domesticable (usually), which makes it different from bison",Yes
9335,"elephant have (a) horn or antler, which makes it different from giraffe",Yes
5473,"broccoli is a green food, which makes it different from garlic",Yes
5370,"trumpet can be blown into, which makes it different from guitar",Yes
4766,"walls is part of (a) room, which makes it different from tower",Yes
7717,"dress can be found on your upper torso, which makes it different from jeans",Yes
14647,"banana have (a) usually inedible skin, which makes it different from garlic",No
10308,"brush can be used for brushing, which makes it different from scissors",Yes
12854,"vulture is a predator, which makes it different from woodpecker",Yes
12943,"plum can be used for smoothies, which makes it different from pear",No
14812,"broccoli is a green vegetable, which makes it different from onions",Yes
9049,"raccoon can climb on tree, which makes it different from skunk",Yes
1669,"rabbit is a animal, which makes it different from potato",Yes
4868,"cod is a one syllable word, which makes it different from asparagus",Yes
12427,"vulture have (a) large wingspan, which makes it different from hawk",Yes
3140,"shoes can be found on your feet, which makes it different from jeans",Yes
13266,"radio is a related to music, which makes it different from rock",No
11420,"pepper have (a) seeds, which makes it different from coconut",Yes
15299,"hawk is a bird of prey, which makes it different from duck",Yes
4100,"goat have (a) hooves, which makes it different from rabbit",Yes
11098,"actress is a job or profession, which makes it different from mother",Yes
918,"drill can commonly be found at home, which makes it different from wheel",Yes
10254,"snail is a crustecean, which makes it different from worm",No
7724,"trousers is a worn on the lower body, which makes it different from shirt",Yes
13212,"banana have (a) usually inedible skin, which makes it different from raspberry",Yes
9249,"zebra have (a) legs, which makes it different from catfish",Yes
5919,"pony can be found jungle, which makes it different from cow",No
8702,"tiger is eat meat, which makes it different from horse",Yes
5036,"flute is a wind instrument, which makes it different from harp",Yes
14176,"dress have (a) sleeves, which makes it different from shoes",Yes
1219,"sauce is a liquid, which makes it different from butter",Yes
10188,"bathroom is part of (a) room, which makes it different from floor",No
6559,"coconut is a fruit, which makes it different from garlic",Yes
5973,"falcon have (a) large wingspan, which makes it different from buzzard",Yes
11620,"dog can be kept inside a bedroom, which makes it different from sheep",Yes
4013,"saxophone have (a) reed to make it work, which makes it different from accordion",Yes
3355,"rabbit is small, which makes it different from goat",Yes
8429,"cat is four-legged, which makes it different from mouse",No
5183,"squid have (a) legs, which makes it different from mackerel",Yes
11109,"raspberry is a red  or orang, which makes it different from pineapple",Yes
2851,"pistol can be used in home, which makes it different from grenade",Yes
5774,"bedroom can be found at your home, which makes it different from bungalow",Yes
12736,"rabbit have (a) tail, which makes it different from mouse",No
13634,"chicken can eating, which makes it different from potato",Yes
13804,"gun can used in war, which makes it different from rocket",No
2151,"orange is a citrus fruit, which makes it different from cranberry",Yes
445,"trombone is made of brass, which makes it different from piano",Yes
13249,"spider can flying, which makes it different from cat",No
1741,"snail is a bug, which makes it different from rattlesnake",Yes
1626,"falcon is able to be domesticated, which makes it different from kite",Yes
6893,"cherry have (a) stone inside, which makes it different from grapefruit",Yes
15220,"boy have (a) head, which makes it different from girl",No
4966,"cod have (a) fins, which makes it different from asparagus",Yes
5322,"saxophone is a brass instrument, which makes it different from flute",Yes
6680,"finger can be found in your upper body, which makes it different from toe",Yes
14383,"knee is part of (a) the lower body, which makes it different from elbow",Yes
8787,"aunt have (a) a blood relation with you, which makes it different from wife",Yes
4889,"blouse is a white object, which makes it different from jacket",No
15069,"raft can be found in water, which makes it different from jeep",Yes
15424,"buggy have (a) an engine, which makes it different from wheel",Yes
8521,"fingers is part of (a) hands(including wrist), which makes it different from arm",Yes
4398,"peach is a red  or orang, which makes it different from avocado",Yes
1018,"mole can go underground, which makes it different from coyote",Yes
12638,"elephant have (a) antlers or tusks, which makes it different from camel",Yes
8128,"pencil can be used for writing, which makes it different from screwdriver",Yes
14380,"shoulder is a joint, which makes it different from toe",Yes
3480,"plum have (a) stone inside, which makes it different from grapefruit",Yes
3767,"orange is a red  or orang, which makes it different from pear",Yes
3550,"crayon can get smaller as it's used, which makes it different from pen",Yes
12521,"goat can eating, which makes it different from potato",Yes
12404,"giraffe can be used for carrying items at the store, which makes it different from tiger",No
4554,"pepper have (a) seeds, which makes it different from onions",Yes
1266,"plug can be used for electronic uses, which makes it different from hose",Yes
14549,"bag can be found on your upper torso, which makes it different from sack",No
13742,"radio can be used for broadcasting signals, which makes it different from magazine",Yes
11736,"salmon is a fish, which makes it different from lobster",Yes
9745,"raspberry have (a) (usually) edible skin, which makes it different from banana",Yes
7824,"dishwasher is a electrical appliance, which makes it different from sink",Yes
9679,"chapel can be used for a place of worship, which makes it different from house",Yes
9126,"beetle is an insect, which makes it different from caterpillar",No
4315,"alligator can be found in the water, which makes it different from squirrel",Yes
2091,"woman is a female, which makes it different from worker",Not Sure
5260,"bolts can be found in a toolbox, which makes it different from rope",Yes
6246,"catfish is a name begging with c, which makes it different from trout",Yes
1183,"finger can be found upper body, which makes it different from leg",Yes
7122,"thigh is lower body, which makes it different from neck",Yes
9990,"door is made of wood typically, which makes it different from curtains",Yes
13123,"toilet can can you sit on it, which makes it different from cupboard",Yes
8805,"cherry have (a) single hard pit, which makes it different from grapefruit",Yes
14040,"plastic can burn, which makes it different from glass",Yes
972,"rabbit is a farm animal, which makes it different from cat",Yes
4992,"cat is four-legged, which makes it different from flea",Yes
3813,"grapefruit have (a) seed/seeds/pit, which makes it different from banana",Yes
874,"cheetah is a like a cat, which makes it different from zebra",Yes
4187,"finger have (a) less than three joints, which makes it different from hand",Yes
13243,"flute is a wind instrument, which makes it different from accordion",Yes
2889,"mug have (a) handle, which makes it different from saucer",No
2233,"tiger is a type of big cat, which makes it different from deer",Yes
11494,"lamp is makes light, which makes it different from mirror",Yes
4535,"pear have (a) (usually) edible skin, which makes it different from avocado",Yes
5703,"plug can be used for electronic uses, which makes it different from clamp",Yes
12740,"rope can be used for restraining things, which makes it different from hose",Yes
15152,"alligator is a predator, which makes it different from rabbit",Yes
13959,"knee can be found on lower body, which makes it different from elbow",Yes
12793,"dress have (a) sleeves, which makes it different from jeans",Yes
1262,"bike can roll, which makes it different from canoe",Yes
9943,"eggplant can be used for meat replacement, which makes it different from broccoli",Not Sure
2593,"shoes can be used for feet, which makes it different from trousers",Yes
12619,"kettle can be found on a countertop, which makes it different from freezer",Yes
6657,"tractor can carry multiple people, which makes it different from scooter",No
4507,"trumpet is made of strings, which makes it different from harp",No
9534,"skateboard have (a) wheels, which makes it different from skis",Yes
12797,"hand is part of (a) hands(including wrist), which makes it different from arm",Yes
14391,"leopard is a type of cat, which makes it different from zebra",Yes
3927,"neck is a upper body part, which makes it different from toe",Yes
8903,"fan can be used for electronic uses, which makes it different from rock",Yes
10988,"spider is a bug, which makes it different from frog",Yes
12970,"elephant have (a) horn or antler, which makes it different from tiger",Yes
3186,"saxophone is a brass instrument, which makes it different from banjo",Yes
8883,"mixer is a electronic device, which makes it different from tap",Yes
9032,"pineapple is yellow, which makes it different from plum",Yes
4938,"mouth can be used for eating, which makes it different from throat",Yes
5690,"boy have (a) the color brown in it, which makes it different from girl",No
13641,"radio can be used for broadcasting signals, which makes it different from microwave",Yes
18,"cow have (a) hooves, which makes it different from elephant",Yes
2404,"sink can be found on a countertop, which makes it different from stove",No
391,"cat is carnivorous, which makes it different from deer",Yes
7134,"cheetah is a type of big cat, which makes it different from zebra",Yes
11606,"spider is a insect, which makes it different from cat",Yes
4803,"eggplant can be used for meat replacement, which makes it different from onions",No
934,"scooter have (a) handle, which makes it different from skateboard",Yes
12474,"leg can be found on furniture, which makes it different from hand",Yes
11285,"floor is part of (a) another card, which makes it different from roof",No
9854,"crocodile is a amphibian, which makes it different from snail",Yes
15132,"drill can be found in a toolbox, which makes it different from barrel",Yes
460,"coat can be used for covering legs, which makes it different from blouse",No
14861,"alligator have (a) legs, which makes it different from rattlesnake",Yes
6362,"scissors can be used for hair, which makes it different from knife",Yes
5742,"gun have (a) finger trigger, which makes it different from grenade",Not Sure
7397,"mole can be found underground, which makes it different from raccoon",Yes
7811,"celery is green, which makes it different from tomato",Yes
6316,"tuba can be held in hand, which makes it different from piano",Yes
13421,"stereo have (a) string or line, which makes it different from tape",No
1923,"giraffe have (a) hooves, which makes it different from gorilla",Yes
8613,"knee is part of (a) lower body, which makes it different from arm",Yes
6506,"daughter is a family, which makes it different from father",No
12944,"broccoli is green, which makes it different from beans",No
6184,"grapefruit is a citrus fruit, which makes it different from strawberry",Yes
5380,"hut is a black and white picture, which makes it different from cottage",No
10756,"pear have (a) yellow color, which makes it different from plum",Yes
10134,"ladle can scoop things, which makes it different from colander",Yes
433,"tiger is carnivorous, which makes it different from camel",Yes
3855,"banjo can be used for sound, which makes it different from tuba",No
10749,"boots can be found on your feet, which makes it different from dress",Yes
6460,"broccoli is green (most part), which makes it different from onions",Yes
8759,"tiger is a like a cat, which makes it different from zebra",Yes
7275,"lemon is a citrus fruit, which makes it different from coconut",Yes
14992,"shirt can be found on your upper torso, which makes it different from skirt",Yes
8071,"tiger is a type of big cat, which makes it different from camel",Yes
1935,"arm can be found below where a watch is, which makes it different from elbow",No
106,"airplane have (a) the ability to fly, which makes it different from jet",No
12206,"thigh can be found on lower body, which makes it different from shoulder",Yes
4905,"walls can be used for tiling, which makes it different from ceiling",Yes
2,"milk is a liquid, which makes it different from sugar",Yes
5138,"eagle is a alive, which makes it different from pelican",No
4259,"skunk can be found on tree, which makes it different from mink",No
2941,"truck have (a) an engine, which makes it different from wheel",Yes
13970,"trombone is made of brass, which makes it different from flute",Yes
12096,"walls is touches ground, which makes it different from window",Yes
1260,"goat can be found on a farm, which makes it different from rabbit",Yes
5598,"crocodile is dangerous, which makes it different from turtle",Yes
11638,"woman have (a) color, which makes it different from man",No
9736,"strainer is circular, which makes it different from tray",Yes
1228,"elk have (a) hair/fur, which makes it different from porcupine",Yes
9985,"pen can writing, which makes it different from knife",Yes
12033,"tiger have (a) horn, which makes it different from crocodile",No
12013,"pistol can be used in home, which makes it different from cannon",Yes
14923,"hose have (a) a type of metal, which makes it different from rope",No
2899,"catfish have (a) red shell when cooked, which makes it different from shrimp",Yes
11482,"aunt is a immediate relation with you, which makes it different from wife",Not Sure
7177,"trousers can be used for covering legs, which makes it different from socks",Yes
8639,"peach have (a) single hard pit, which makes it different from pear",Yes
11815,"cheetah is a like a cat, which makes it different from giraffe",Yes
692,"skirt can keep legs warm, which makes it different from dress",No
5558,"vulture have (a) large wing span, which makes it different from duck",Yes
14738,"elephant have (a) antlers/tusks, which makes it different from bison",Yes
4680,"prince is a royalty, which makes it different from brother",Yes
11566,"guitar have (a) strings, which makes it different from harmonica",Yes
385,"freezer can be used for storing food, which makes it different from dishwasher",Yes
9290,"kettle have (a) power supply, which makes it different from spoon",Yes
2928,"leg can be found below the waist, which makes it different from arm",Yes
14330,"raccoon is originated from north america, which makes it different from beaver",Not Sure
8212,"hut is a black and white picture, which makes it different from apartment",No
6741,"elephant have (a) antlers or tusks, which makes it different from buffalo",Yes
2380,"porcupine can be found on tree, which makes it different from rabbit",No
5387,"jacket is a piece of clothing, which makes it different from shoes",Yes
2414,"pear have (a) (usually) edible skin, which makes it different from grapefruit",Not Sure
14892,"eel have (a) fins, which makes it different from lobster",Yes
10566,"church can be found at christian belief country, which makes it different from chapel",No
13388,"toaster is a electrical appliance, which makes it different from sink",Yes
566,"sheep is domesticable (usually), which makes it different from deer",Yes
7639,"owl is a predator, which makes it different from starling",Yes
9097,"squirrel can be found water usually, which makes it different from skunk",No
7684,"leg is lower body, which makes it different from arm",Yes
14778,"trousers is part of (a) lower waistline, which makes it different from shirt",Yes
2088,"dress is a typically female clothing item, which makes it different from jeans",Yes
10013,"camel can be domesticated, which makes it different from elephant",No
5184,"cheetah is a type of big cat, which makes it different from gorilla",Yes
15421,"orange is a red  or orang, which makes it different from lemon",Yes
7039,"goat have (a) fur, which makes it different from sheep",Yes
1724,"arm can be found on furniture, which makes it different from finger",Yes
12303,"elk can be used for travel, which makes it different from hyena",Yes
5749,"socks is part of (a) lower waistline, which makes it different from jacket",Yes
7053,"raspberry can be eaten in one bite, which makes it different from coconut",Yes
11586,"squirrel have (a) tail, which makes it different from spider",Yes
13581,"bed is made of wood, which makes it different from bedroom",No
14005,"boat can be found in water, which makes it different from car",Yes
8961,"ankle is part of (a) the lower body, which makes it different from shoulder",Yes
6906,"caribou have (a) antler, which makes it different from bison",Yes
8211,"skirt can keep 2 legs covered, which makes it different from dress",No
10816,"ankle is below the waist, which makes it different from elbow",Yes
7730,"hut is a black and white picture, which makes it different from tent",No
8956,"turtle can be found in the water, which makes it different from elephant",Yes
12391,"carpet is placed horizontally (longest dimension), which makes it different from curtains",Yes
5782,"elk have (a) hooves, which makes it different from coyote",Yes
8454,"rope can be used for restraining things, which makes it different from bolts",Yes
2634,"oven is part of (a) kitchen appliance, which makes it different from cupboard",Yes
7685,"tiger is eat meat, which makes it different from dog",No
14229,"bike can be used for single person transport, which makes it different from wheel",Yes
1359,"shotgun can be used for bullets, which makes it different from barrel",Yes
10058,"vulture have (a) large wing span, which makes it different from buzzard",Yes
9496,"broom is a tool, which makes it different from willow",Yes
