candidate_id,candidate_statement,correctness
14179,"jeans is part of (a) pair, which makes it different from skirt",Yes
14973,"kite have (a) large wingspan, which makes it different from starling",Not Sure
1518,"peach have (a) single hard pit, which makes it different from cranberry",Yes
4162,"plum is a word beginning with p, which makes it different from avocado",Yes
15180,"wheel is part of (a) tire, which makes it different from bolts",Yes
4566,"elk is a has horns, which makes it different from buffalo",No
10625,"clarinet is a wind instrument, which makes it different from harpsichord",Yes
10775,"deer have (a) antlers or tusks, which makes it different from leopard",Yes
14816,"gown is worn by woman (usually), which makes it different from shirt",Yes
10926,"brush can be used for hair, which makes it different from pencil",Yes
7575,"accordion can be held, which makes it different from harp",Yes
9010,"tiger have (a)  mane (hair on it), which makes it different from crocodile",Yes
9101,"hose can be used for a vehicle, which makes it different from tap",Not Sure
12785,"eagle have (a) large wingspan, which makes it different from hawk",Yes
13017,"elbow is a upper body part, which makes it different from leg",Yes
5095,"vulture can attack others, which makes it different from pigeon",Yes
8846,"skirt is part of (a) lower waistline, which makes it different from shirt",Yes
9347,"flea is a insect, which makes it different from cat",Yes
4684,"kettle is made of metal, which makes it different from tray",Yes
15074,"squirrel have (a) long tail, which makes it different from otter",Not Sure
6668,"skirt can be found on lower body, which makes it different from blouse",Yes
7529,"mackerel is a fish, which makes it different from lobster",Yes
8497,"pear can be found on a tree or bush, which makes it different from garlic",Yes
9030,"kettle have (a) electrical parts, which makes it different from spoon",Yes
10533,"saxophone is made of strings, which makes it different from harpsichord",Yes
2717,"grapefruit is a red  or orang, which makes it different from banana",Yes
4886,"gun is a firearm, which makes it different from barrel",Yes
2850,"plug is a electric, which makes it different from clamp",Yes
2274,"paintbrush can be used for writing, which makes it different from screwdriver",Yes
1038,"deer have (a) antlers/horns, which makes it different from rabbit",Yes
3671,"fingers have (a) more than one joint, which makes it different from neck",No
7764,"raspberry can rhyme with ferry, which makes it different from banana",Yes
7121,"leg is a on the lower half, which makes it different from neck",Yes
11610,"deer have (a) antlers/tusks, which makes it different from bison",Yes
5080,"bottle can be held to drink, which makes it different from pot",Yes
12406,"flute have (a) tube, which makes it different from saxophone",Not Sure
6406,"wheel can be found at home, which makes it different from tank",Yes
6450,"crayon can to paint, which makes it different from paintbrush",No
12239,"pants can be found above the feet, which makes it different from boots",Yes
6012,"salmon have (a) red shell when cooked, which makes it different from asparagus",Yes
9440,"mug have (a) handle, which makes it different from spoon",No
8748,"frog is four-legged, which makes it different from snail",Yes
8007,"salmon can be found at sea, which makes it different from chicken",Yes
3270,"brother is a male, which makes it different from daughter",Yes
10313,"guitar is made of strings, which makes it different from piano",No
7636,"elephant have (a) horns, which makes it different from hyena",No
284,"plum is red, which makes it different from pear",Yes
11063,"crocodile is eat meat, which makes it different from elephant",Yes
13072,"elbow is upper body, which makes it different from toe",Yes
6641,"bike have (a) wheels, which makes it different from skateboard",No
10702,"cello can easily carried around, which makes it different from tuba",No
8681,"radio can be used for listening to music, which makes it different from rock",Yes
1143,"tiger is a carnivore, which makes it different from camel",Yes
3806,"duck is a n animal, which makes it different from onions",Yes
375,"stereo is a electronic device, which makes it different from tape",Yes
8371,"crocodile can fly, which makes it different from elephant",Yes
7819,"prune is a dried fruit, which makes it different from cherry",Yes
9169,"shirt have (a) sleeves, which makes it different from socks",Yes
5575,"piano have (a) keyboard, which makes it different from trombone",Yes
5300,"scarf is a accessory, which makes it different from blouse",Yes
6443,"pants is covering the legs, which makes it different from shoes",Yes
2193,"tiger is fluffy, which makes it different from elephant",Not Sure
660,"tiger is eat meat, which makes it different from camel",Yes
5595,"pipe can transport liquids, which makes it different from rope",Yes
10858,"tiger is a like a cat, which makes it different from camel",Yes
1851,"trumpet can be held in hand, which makes it different from piano",Yes
10864,"donkey is fluffy, which makes it different from deer",No
12993,"guitar have (a) strings, which makes it different from clarinet",Yes
2010,"eagle is a bird of prey, which makes it different from pigeon",Yes
5890,"worm have (a) no legs, which makes it different from beetle",Yes
7034,"aunt is a sibling, which makes it different from wife",Not Sure
4120,"sauce is a liquid, which makes it different from salad",Yes
8435,"frog can be domesticated, which makes it different from tiger",Yes
12899,"woman is female, which makes it different from man",Yes
12986,"peach is a red  or orang, which makes it different from pineapple",Yes
14445,"dress have (a) sleeves, which makes it different from skirt",Yes
3211,"coat have (a) sleeves, which makes it different from dress",No
8918,"catfish is a name begging with c, which makes it different from mackerel",Yes
7436,"lamp can be used for providing light, which makes it different from lantern",No
11897,"thigh is a large part, which makes it different from toe",Yes
13863,"stereo can directly make sound(using speakers), which makes it different from mixer",Yes
3503,"tiger is carnivorous, which makes it different from elephant",Yes
9205,"shotgun is longer than one foot, which makes it different from grenade",Yes
4980,"trombone have (a) tube, which makes it different from banjo",Yes
10042,"roof can be used for tiling, which makes it different from window",Yes
9038,"forearm is upper body, which makes it different from leg",Yes
10677,"crab have (a) shell, which makes it different from salmon",Yes
7316,"eagle have (a) large wing span, which makes it different from kite",Not Sure
5781,"peach have (a) stone, which makes it different from banana",Yes
6963,"strawberry is a berry, which makes it different from banana",Yes
7304,"tomato can eating, which makes it different from potato",No
6401,"hare is 4 letters long, which makes it different from squirrel",Yes
14744,"cow can be used for a source of milk, which makes it different from pony",Yes
9354,"plum have (a) stone, which makes it different from cranberry",Yes
6727,"saxophone is made of strings, which makes it different from trombone",No
13008,"tiger have (a) fur, which makes it different from elephant",Yes
15124,"crocodile have (a) stripes, which makes it different from giraffe",Not Sure
3289,"roof can be found above your head in general, which makes it different from floor",Yes
11748,"rabbit is a animal with long ears, which makes it different from mink",Yes
5538,"ox have (a) thick body, which makes it different from caribou",Yes
10061,"tiger is a teeth, which makes it different from horse",No
10379,"tank can use electricity, which makes it different from wheel",Yes
5253,"wrist is part of (a) the upper body, which makes it different from ankle",Yes
10503,"cheetah is a type of big cat, which makes it different from elephant",Yes
8980,"toaster can be plugged in, which makes it different from freezer",No
14759,"girl can be used for transportation, which makes it different from mother",No
11905,"crayon can be used for writing, which makes it different from brush",No
4282,"ceiling can be found above your head in general, which makes it different from floor",Yes
10771,"tuna is a fish, which makes it different from chicken",Yes
12442,"piano have (a) keyboard, which makes it different from flute",Yes
3889,"razor is made of /mostly made of metal, which makes it different from pencil",Yes
1363,"flute have (a) reed to make it work, which makes it different from piano",No
9785,"piano is made of strings, which makes it different from trombone",Yes
2336,"mother have (a) color, which makes it different from actress",No
3552,"butterfly is a bug, which makes it different from frog",Yes
8053,"neck can be found below mouth, which makes it different from mouth",Yes
7339,"camel is a herbivore, which makes it different from tiger",Yes
9478,"crocodile have (a) stripes, which makes it different from camel",Not Sure
939,"pigeon is domesticated, which makes it different from eagle",No
4391,"ankle can be found bottom half of body, which makes it different from shoulder",Yes
11060,"gun have (a) finger trigger, which makes it different from rocket",Yes
15045,"elephant have (a) horn or antler, which makes it different from leopard",No
5807,"wheel can hold more than one person, which makes it different from bike",Not Sure
13309,"arm can be found below where a watch is, which makes it different from shoulder",Not Sure
5737,"guitar can easily carried around, which makes it different from saxophone",No
2629,"prune can be used for smoothies, which makes it different from avocado",Not Sure
6172,"knees is lower body, which makes it different from finger",Yes
7507,"snail is made of small animals, which makes it different from beetle",No
13343,"celery is a green vegetable, which makes it different from onions",Yes
14088,"saxophone can be played with mouth, which makes it different from piano",Yes
2550,"pistol is a hand-held weapon, which makes it different from cannon",Yes
10149,"fridge is big, which makes it different from kettle",Yes
8823,"falcon have (a) large wingspan, which makes it different from owl",Yes
10027,"shoes can be found on your feet, which makes it different from dress",Yes
9350,"saxophone is single-reed, which makes it different from trumpet",Yes
14332,"cat can be kept inside a bedroom, which makes it different from goat",Yes
12289,"shoulder can be found in your upper body, which makes it different from ankle",Yes
3403,"trout have (a) fins, which makes it different from eel",Not Sure
8345,"mother is exclusively female, which makes it different from father",Yes
13875,"eagle have (a) large wing span, which makes it different from duck",Yes
12426,"leg is part of (a) pair, which makes it different from finger",Yes
7700,"bison have (a) fur, which makes it different from sheep",No
10792,"faucet can be used for dispensing water, which makes it different from mixer",Yes
5673,"dog have (a) fur, which makes it different from cow",Yes
8841,"sauce is a colour red, which makes it different from butter",Not Sure
9166,"scissors have (a) sharp cutting edge, which makes it different from brush",Yes
5448,"mother have (a) blood relationship with you, which makes it different from girl",Yes
13041,"rabbit is a animal with long ears, which makes it different from squirrel",Yes
6073,"camel can be used for human transport, which makes it different from bison",Yes
11252,"pony have (a) hooves, which makes it different from camel",Yes
7517,"strawberry is a red  or orang, which makes it different from plum",Yes
12534,"toe is part of (a) the upper body, which makes it different from ankle",No
2045,"rabbit is a teeth, which makes it different from cat",No
10996,"bison is fluffy, which makes it different from elephant",Yes
1754,"jacket can be found on your upper torso, which makes it different from socks",Yes
8596,"guitar is part of (a) strings, which makes it different from flute",Yes
3623,"rabbit have (a) long ear, which makes it different from raccoon",Yes
3656,"elbow is a limb, which makes it different from ankle",No
707,"trousers is a worn on the lower body, which makes it different from gown",Yes
6375,"sofa have (a) largest dimension parallel to floor, which makes it different from curtains",Yes
2478,"shotgun can be used for bullets, which makes it different from cannon",Yes
5532,"avocado have (a) single hard pit, which makes it different from garlic",Yes
5025,"avocado have (a) stone, which makes it different from banana",Yes
8374,"eel can be found at sea, which makes it different from lobster",No
15011,"knees can be found below the waist, which makes it different from neck",Yes
5209,"alligator is a predator, which makes it different from raccoon",Yes
2387,"wrist is part of (a) upper body, which makes it different from leg",Yes
5238,"bed is placed horizontally (longest dimension), which makes it different from bedroom",Yes
4628,"sheep can be found at the supermarket deli, which makes it different from horse",Not Sure
7815,"saxophone is made of strings, which makes it different from piano",No
507,"tuba is a wind instrument, which makes it different from piano",Yes
5559,"knee is lower body, which makes it different from elbow",Yes
8486,"clarinet can usually be played  with mouth, which makes it different from harp",Yes
3357,"wife have (a) multiple people pictured, which makes it different from princess",No
13493,"flute is part of (a) woodwind, which makes it different from saxophone",Yes
13817,"truck is a big heavy motor vehicle, which makes it different from wheel",Yes
2112,"skirt is worn below the waist, which makes it different from dress",Yes
3902,"vulture have (a) large wing span, which makes it different from woodpecker",Yes
9783,"octopus is a mollusk, which makes it different from mackerel",Yes
2566,"pants can be found on lower body, which makes it different from shirt",Yes
11944,"toe can be found below the waist, which makes it different from finger",Yes
11788,"girlfriend is two syllables, which makes it different from girl",Yes
11560,"wrist is a joint, which makes it different from leg",Yes
8183,"raspberry is a red  or orang, which makes it different from plum",Yes
3367,"flute can be held in hand, which makes it different from harpsichord",Yes
10516,"rabbit is a animal, which makes it different from tomato",Yes
14725,"trousers can be found above the feet, which makes it different from shoes",Yes
4202,"peach is a red  or orang, which makes it different from lemon",Yes
1801,"flute have (a) valves, which makes it different from piano",Yes
2760,"eagle is a bird of prey, which makes it different from pelican",Yes
11993,"thigh can be used for walking, which makes it different from neck",Yes
5792,"plum have (a) single hard pit, which makes it different from pineapple",Yes
5181,"gorilla can walk on 2 feet, which makes it different from zebra",Yes
13090,"girl can be used for transportation, which makes it different from woman",No
4483,"dog is carnivorous, which makes it different from cow",Yes
12818,"strawberry is a red  or orang, which makes it different from coconut",Yes
11811,"trombone is a wind instrument, which makes it different from accordion",Yes
6029,"necklace can be found on neck, which makes it different from chandelier",Yes
15059,"rifle can be used for shooting, which makes it different from barrel",Yes
4235,"actress is a profession, which makes it different from daughter",Yes
9778,"mole can be found underground, which makes it different from mink",Yes
7870,"dress can cover your full body, which makes it different from shoes",Yes
15311,"camel can be domesticated, which makes it different from pony",No
11963,"peach have (a) single hard pit, which makes it different from grapefruit",Yes
2556,"bridge have (a) start with a b, which makes it different from gate",Yes
12371,"bison can be found in water, which makes it different from zebra",Yes
13758,"neck is a upper body part, which makes it different from ankle",Yes
10278,"trousers have (a) two seperate pant legs, which makes it different from coat",Yes
4297,"brush can be used for hair, which makes it different from pen",Yes
10239,"man is a car, which makes it different from boy",Not Sure
12388,"donkey can be used for human transport, which makes it different from dog",Yes
11576,"chapel is a religion buildings, which makes it different from cottage",Yes
5227,"hawk have (a) large wing span, which makes it different from pigeon",Yes
13832,"paintbrush can be used for brushing, which makes it different from crayon",Yes
13027,"shoes can be used for wearing on your feet, which makes it different from jeans",Yes
3659,"tractor can be used for land suitable one, which makes it different from wheel",Not Sure
13151,"trousers have (a) two seperate pant legs, which makes it different from skirt",Yes
554,"cow can be domesticated, which makes it different from pony",No
4284,"butter is a alcohol, which makes it different from milk",Not Sure
5409,"plug is a electronic device, which makes it different from hose",Yes
9162,"scissors have (a) sharp cutting edge, which makes it different from pliers",Yes
13456,"daughter is a family member, which makes it different from wife",Not Sure
10382,"bolts is made of metal/steel, which makes it different from rope",Yes
12054,"goat is a animal, which makes it different from potato",Yes
4340,"squirrel have (a) big ears, which makes it different from raccoon",No
3397,"canoe can be found in water, which makes it different from sled",Yes
12281,"pepper is a vegetable, which makes it different from avocado",Yes
907,"tongue can be used for eating, which makes it different from finger",Yes
5698,"squirrel is a this is more responsive heeyyy, which makes it different from raccoon",No
7890,"wheel have (a) wheels, which makes it different from tank",Yes
4182,"sink can be plumbed in, which makes it different from tray",Yes
13617,"pants can be used for covering legs, which makes it different from shirt",Yes
10175,"nurse can be found in a hospital, which makes it different from worker",Yes
14547,"gate is a 4 letter word, which makes it different from cottage",Yes
13958,"hawk can attack others, which makes it different from pigeon",Yes
12758,"carpet can be used to sleep, which makes it different from curtains",Not Sure
13116,"boots can be used for feet, which makes it different from jeans",Yes
4944,"dog is carnivorous, which makes it different from rabbit",Yes
4674,"blender can be found on a countertop, which makes it different from freezer",Yes
10951,"cannon can be used for shooting, which makes it different from grenade",Yes
8155,"skin can be found below the knee, which makes it different from nail",No
2083,"ant is a crustecean, which makes it different from spider",No
14409,"beetle have (a) wings, which makes it different from worm",Yes
11501,"oven can be used for heating items up, which makes it different from dishwasher",Yes
5059,"son is a child, which makes it different from brother",Yes
4370,"vulture have (a) large wing span, which makes it different from sparrow",Yes
744,"mole is 4 letters long, which makes it different from squirrel",Yes
6946,"arm is made of upper body parts, which makes it different from leg",Yes
12932,"cucumber is green, which makes it different from pepper",Not Sure
8940,"raccoon can eat palm nuts, which makes it different from squirrel",Not Sure
11246,"avocado is green, which makes it different from coconut",Yes
8366,"wrist is part of (a) hands(including wrist), which makes it different from arm",Yes
11074,"mackerel have (a) fins, which makes it different from shrimp",Yes
11661,"elk have (a) antlers/horns, which makes it different from porcupine",Yes
14283,"trumpet is made of brass, which makes it different from clarinet",Yes
13513,"cabin have (a)  5 letters or less, which makes it different from cottage",Yes
10015,"butterfly is an insect, which makes it different from spider",Yes
78,"skunk can be found on  a tree, which makes it different from mink",Yes
7273,"turtle is a reptile, which makes it different from snail",Yes
7089,"ox is a violent creature, which makes it different from camel",Yes
1126,"donkey is domesticable (usually), which makes it different from tiger",Yes
5335,"cod is a fish, which makes it different from eel",No
3321,"clarinet have (a) reed to make it work, which makes it different from trumpet",Yes
8103,"pants is part of (a) pair, which makes it different from jacket",Yes
10700,"ankle is on a person's exterior, which makes it different from elbow",No
12851,"fan can consume electricity, which makes it different from rock",Yes
11892,"bolts can be found at an electronics store, which makes it different from rope",Not Sure
128,"oven can be used for heating items up, which makes it different from sink",Yes
8078,"cow is domesticable (usually), which makes it different from deer",Yes
13946,"elbow is part of (a) upper body, which makes it different from ankle",Yes
9668,"wrist is part of (a) pair/no more than two, which makes it different from finger",Yes
3268,"sofa can be used to sleep, which makes it different from curtains",Yes
8055,"sink can be used for washing dishes, which makes it different from fridge",Yes
6960,"ankle is lower body, which makes it different from arm",Yes
2303,"meal have (a) vegetable(s), which makes it different from supper",Not Sure
9152,"bison have (a) fur, which makes it different from elephant",Yes
965,"pear have (a) edible skin, which makes it different from banana",Yes
8046,"clarinet can be held in hand, which makes it different from piano",Yes
771,"cow is domesticable (usually), which makes it different from bison",Yes
15081,"skin is a limb, which makes it different from bone",Not Sure
878,"neck can be found below mouth, which makes it different from nose",Yes
5370,"trumpet can be blown into, which makes it different from guitar",Yes
12330,"goat is a meat or animal, which makes it different from potato",Yes
3292,"ankle is part of (a) the lower body, which makes it different from elbow",Yes
14647,"banana have (a) usually inedible skin, which makes it different from garlic",Not Sure
10067,"beetle can fly, which makes it different from snail",Yes
14573,"rabbit can be found underground, which makes it different from mink",Yes
12943,"plum can be used for smoothies, which makes it different from pear",Not Sure
1438,"owl is a predator, which makes it different from duck",Yes
1524,"razor have (a) sharp cutting edge, which makes it different from screwdriver",Yes
10340,"shoulder is a upper body part, which makes it different from leg",Yes
1822,"bagpipe is a wind instrument, which makes it different from banjo",Yes
12476,"rabbit is a animal with long ears, which makes it different from otter",Yes
5313,"hare is a animal with long ears, which makes it different from mink",Yes
12026,"trombone have (a) tube, which makes it different from guitar",Yes
13266,"radio is a related to music, which makes it different from rock",Not Sure
6836,"violin have (a) strings, which makes it different from trumpet",Yes
13433,"octopus is a mollusk, which makes it different from lobster",Yes
4100,"goat have (a) hooves, which makes it different from rabbit",Yes
2696,"grapefruit can be used for smoothies, which makes it different from pear",Not Sure
7055,"bed is made of wood, which makes it different from sofa",Not Sure
3681,"jeans can be found on lower body, which makes it different from dress",Yes
7510,"daughter is a child, which makes it different from father",Yes
11026,"cupboard can be used for storing objects or clothes, which makes it different from door",Yes
9249,"zebra have (a) legs, which makes it different from catfish",Yes
5919,"pony can be found jungle, which makes it different from cow",Not Sure
14059,"bag can be found on your upper torso, which makes it different from trousers",Yes
14176,"dress have (a) sleeves, which makes it different from shoes",Yes
15295,"trombone can be used for blowing, which makes it different from piano",Yes
9984,"brother is a man, which makes it different from daughter",Yes
5973,"falcon have (a) large wingspan, which makes it different from buzzard",Yes
11620,"dog can be kept inside a bedroom, which makes it different from sheep",Yes
9918,"clarinet can be played with mouth, which makes it different from banjo",Yes
4013,"saxophone have (a) reed to make it work, which makes it different from accordion",Yes
12091,"shoes can be used for feet, which makes it different from skirt",Yes
9001,"bagpipe is made of strings, which makes it different from flute",No
5183,"squid have (a) legs, which makes it different from mackerel",Yes
1436,"hawk have (a) large wing span, which makes it different from starling",Yes
10436,"gown can be found over your knees, which makes it different from coat",Yes
5774,"bedroom can be found at your home, which makes it different from bungalow",Yes
15000,"rattlesnake is a reptile, which makes it different from turtle",No
414,"strawberry can be found be found on a bush, which makes it different from cherry",Yes
10880,"cherry have (a) single hard pit, which makes it different from cranberry",Yes
2151,"orange is a citrus fruit, which makes it different from cranberry",Yes
445,"trombone is made of brass, which makes it different from piano",Yes
9989,"dishwasher is part of (a) kitchen appliance, which makes it different from cupboard",Yes
1626,"falcon is able to be domesticated, which makes it different from kite",Yes
6790,"arm is part of (a) upper body, which makes it different from leg",Yes
11541,"alligator is living in water, which makes it different from deer",Yes
10118,"blender can fit a puppy inside, which makes it different from dishwasher",No
5322,"saxophone is a brass instrument, which makes it different from flute",Yes
9413,"jeans is part of (a) lower waistline, which makes it different from coat",Yes
8910,"cat have (a)  mane (hair on it), which makes it different from frog",Yes
9276,"mixer can be found at an electronics store, which makes it different from faucet",Yes
4889,"blouse is a white object, which makes it different from jacket",Not Sure
9098,"kettle is electrically powered, which makes it different from sink",Yes
4802,"belt can be used for restraining things, which makes it different from wheel",Yes
8521,"fingers is part of (a) hands(including wrist), which makes it different from arm",Yes
4398,"peach is a red  or orang, which makes it different from avocado",Yes
9685,"sheep can be found at the supermarket deli, which makes it different from dog",Not Sure
12638,"elephant have (a) antlers or tusks, which makes it different from camel",Yes
9118,"saxophone can be played with mouth, which makes it different from guitar",Yes
1226,"bed is placed horizontally (longest dimension), which makes it different from door",Yes
3480,"plum have (a) stone inside, which makes it different from grapefruit",Yes
3550,"crayon can get smaller as it's used, which makes it different from pen",Yes
12521,"goat can eating, which makes it different from potato",Yes
397,"actress is a profession/title, which makes it different from girlfriend",Yes
4554,"pepper have (a) seeds, which makes it different from onions",Yes
14549,"bag can be found on your upper torso, which makes it different from sack",Not Sure
9795,"clarinet is made of strings, which makes it different from trombone",No
11736,"salmon is a fish, which makes it different from lobster",Yes
825,"woman is exclusively female, which makes it different from worker",Yes
9745,"raspberry have (a) (usually) edible skin, which makes it different from banana",Yes
5587,"shoulder is upper body, which makes it different from leg",Yes
7753,"elephant can be found in hot climates, which makes it different from bison",Yes
9679,"chapel can be used for a place of worship, which makes it different from house",Yes
4315,"alligator can be found in the water, which makes it different from squirrel",Yes
9093,"wife can be used for a married person, which makes it different from aunt",Not Sure
6246,"catfish is a name begging with c, which makes it different from trout",Yes
15369,"coconut is a fruit, which makes it different from cucumber",Yes
9990,"door is made of wood typically, which makes it different from curtains",Yes
8805,"cherry have (a) single hard pit, which makes it different from grapefruit",Yes
6697,"clarinet is a reeded instrument, which makes it different from piano",Yes
13933,"pear have (a) peel, which makes it different from plum",Yes
6688,"camel is fluffy, which makes it different from elephant",Yes
3813,"grapefruit have (a) seed/seeds/pit, which makes it different from banana",Yes
874,"cheetah is a like a cat, which makes it different from zebra",Yes
10511,"guitar have (a) strings, which makes it different from flute",Yes
2889,"mug have (a) handle, which makes it different from saucer",Yes
2563,"ankle can be found bottom half of body, which makes it different from arm",Yes
9666,"mother is a person, which makes it different from actress",No
4535,"pear have (a) (usually) edible skin, which makes it different from avocado",Yes
4070,"bagpipe is a wind instrument, which makes it different from harp",Yes
12740,"rope can be used for restraining things, which makes it different from hose",Yes
7672,"canoe can be used for water, which makes it different from sled",Yes
4438,"dishwasher can be plugged in, which makes it different from cupboard",Yes
12793,"dress have (a) sleeves, which makes it different from jeans",Yes
9943,"eggplant can be used for meat replacement, which makes it different from broccoli",Not Sure
2593,"shoes can be used for feet, which makes it different from trousers",Yes
6466,"cottage is a place to live permanently, which makes it different from chapel",Yes
6657,"tractor can carry multiple people, which makes it different from scooter",Not Sure
4507,"trumpet is made of strings, which makes it different from harp",No
9534,"skateboard have (a) wheels, which makes it different from skis",Yes
5655,"shoes is part of (a) pair, which makes it different from dress",Yes
12076,"fingers can be found in your upper body, which makes it different from foot",Yes
6341,"flute can usually be played  with mouth, which makes it different from harp",Yes
12044,"lobster have (a) red shell when cooked, which makes it different from shrimp",No
4098,"orange is a citrus fruit, which makes it different from strawberry",Yes
13140,"roof can be found above your head, which makes it different from window",Yes
11697,"tape can work without electricity, which makes it different from stereo",Yes
14486,"guitar can easily carried around, which makes it different from harmonica",No
8989,"flute is played with just breath, which makes it different from saxophone",No
4073,"worm have (a) no legs, which makes it different from spider",Yes
6122,"chapel can be used for religious gatherings, which makes it different from house",Yes
6607,"arm is part of (a) an appendage, which makes it different from shoulder",Yes
18,"cow have (a) hooves, which makes it different from elephant",Yes
696,"barn is beginning with a letter b, which makes it different from cottage",Yes
5785,"roof have (a) diagram on it, which makes it different from window",Not Sure
9087,"tractor is consuming fuel, which makes it different from wheel",Yes
4803,"eggplant can be used for meat replacement, which makes it different from onions",Not Sure
6869,"pants have (a) two seperate pant legs, which makes it different from coat",Yes
5837,"horse have (a) tail, which makes it different from cart",Yes
9557,"screwdriver is a construction tool, which makes it different from scissors",Not Sure
11091,"bag is worn by woman (usually), which makes it different from sack",Yes
5077,"toe is a part of the skeleton, which makes it different from nail",Yes
460,"coat can be used for covering legs, which makes it different from blouse",Yes
4466,"crocodile is a reptile, which makes it different from squirrel",Yes
6362,"scissors can be used for hair, which makes it different from knife",Yes
637,"bolts have (a) number on it, which makes it different from wheel",Not Sure
1875,"neck can be found on furniture, which makes it different from finger",Not Sure
4110,"peach have (a) stone, which makes it different from coconut",Yes
11099,"seagull is usually mostly white colored, which makes it different from falcon",Yes
9903,"toaster can be used for making food, which makes it different from sink",Yes
13421,"stereo have (a) string or line, which makes it different from tape",Yes
5376,"avocado have (a) big seed, which makes it different from banana",Yes
6888,"belt can be used for restraining things, which makes it different from screws",Not Sure
9884,"pot is made of ceramic materials, which makes it different from bottle",Yes
6506,"daughter is a family, which makes it different from father",No
11628,"squirrel can be found on tree, which makes it different from rabbit",Yes
6184,"grapefruit is a citrus fruit, which makes it different from strawberry",Yes
8777,"cod can be found at sea, which makes it different from chicken",Yes
1639,"kite is part of (a) wild life, which makes it different from hawk",No
11845,"boots can be found on lower body, which makes it different from bag",Yes
14101,"skirt can be found on lower body, which makes it different from gown",Not Sure
5786,"pants is a piece of clothing, which makes it different from shoes",Yes
13218,"screwdriver can be found construction site, which makes it different from spatula",Yes
6460,"broccoli is green (most part), which makes it different from onions",Yes
8759,"tiger is a like a cat, which makes it different from zebra",Yes
7465,"sauce is a liquid, which makes it different from steak",Yes
11794,"saucer can be found in the kitchen, which makes it different from bucket",Yes
8071,"tiger is a type of big cat, which makes it different from camel",Yes
1935,"arm can be found below where a watch is, which makes it different from elbow",No
3534,"ankle is a joint, which makes it different from foot",Yes
15104,"bucket have (a) handle, which makes it different from bottle",Yes
15428,"nose is part of (a) face, which makes it different from throat",Yes
3390,"gorilla is a predator, which makes it different from zebra",Yes
7619,"leg can be used for a fight, which makes it different from ankle",No
2742,"tiger have (a) fur, which makes it different from horse",Yes
2067,"raspberry is red, which makes it different from banana",Yes
10489,"paintbrush can writing, which makes it different from screwdriver",Yes
5354,"avocado have (a) single hard pit, which makes it different from coconut",Yes
10955,"tuba is a wind instrument, which makes it different from banjo",Yes
3799,"eagle can attack others, which makes it different from kite",Yes
8167,"saxophone is a brass instrument, which makes it different from clarinet",Yes
2701,"father is a direct relation with you, which makes it different from prince",Yes
1228,"elk have (a) hair/fur, which makes it different from porcupine",Yes
12033,"tiger have (a) horn, which makes it different from crocodile",No
12013,"pistol can be used in home, which makes it different from cannon",Not Sure
6180,"wrist is upper body, which makes it different from leg",Yes
2899,"catfish have (a) red shell when cooked, which makes it different from shrimp",No
7177,"trousers can be used for covering legs, which makes it different from socks",Yes
3999,"bridge is a component of a home, which makes it different from inn",Yes
11815,"cheetah is a like a cat, which makes it different from giraffe",Yes
5558,"vulture have (a) large wing span, which makes it different from duck",Yes
1753,"son is a family member, which makes it different from prince",Yes
852,"cannon can used in war, which makes it different from rocket",Not Sure
12558,"balloon can be found in the air, which makes it different from saucer",Yes
5539,"wheel can be used for daily usage, which makes it different from tank",Yes
9290,"kettle have (a) power supply, which makes it different from spoon",Yes
2928,"leg can be found below the waist, which makes it different from arm",Yes
1853,"boots can be found on your feet, which makes it different from jeans",Yes
10324,"shoes is a piece of clothing, which makes it different from bag",Yes
6913,"screwdriver can be used for driving screws, which makes it different from scissors",Yes
6741,"elephant have (a) antlers or tusks, which makes it different from buffalo",Yes
1066,"razor can be used for grooming, which makes it different from scissors",No
5387,"jacket is a piece of clothing, which makes it different from shoes",Yes
3433,"sauce is made of several ingredients, which makes it different from chocolate",Not Sure
2414,"pear have (a) (usually) edible skin, which makes it different from grapefruit",Yes
8960,"gorilla is a herbivore, which makes it different from cheetah",Yes
10566,"church can be found at christian belief country, which makes it different from chapel",No
13388,"toaster is a electrical appliance, which makes it different from sink",Yes
11383,"trombone is a brass instrument, which makes it different from guitar",Yes
1572,"tomato have (a) seeds, which makes it different from olive",No
8409,"cheetah is a type of cat, which makes it different from zebra",Yes
1889,"orange is a citrus fruit, which makes it different from pear",Yes
12125,"prince is a royalty, which makes it different from uncle",Yes
2088,"dress is a typically female clothing item, which makes it different from jeans",Yes
10013,"camel can be domesticated, which makes it different from elephant",Not Sure
4215,"wasp is an insect, which makes it different from spider",Yes
6407,"alligator can hunt other animals, which makes it different from rabbit",Yes
7039,"goat have (a) fur, which makes it different from sheep",No
12236,"leg is lower body, which makes it different from elbow",Yes
14865,"eel have (a) snake like body, which makes it different from mackerel",Yes
410,"tiger is eat meat, which makes it different from deer",Yes
14401,"crayon have (a) wax, which makes it different from paintbrush",Yes
14159,"banjo can easily carried around, which makes it different from trumpet",No
8041,"cat can be used for food products, which makes it different from cow",No
5395,"helicopter have (a) the ability to fly, which makes it different from jet",No
5001,"lime is a fruit, which makes it different from garlic",Yes
5120,"camel can be used for riding, which makes it different from goat",Yes
3341,"boots can be used for feet, which makes it different from dress",Yes
