ruby,4.77,0.63
pumpernickel,4.77,0.59
cape,4.77,0.77
bongo,4.77,0.43
saltwater,4.77,0.82
eucalyptus,4.77,0.57
wind chimes,4.76,0.72
wet suit,4.76,0.64
watering can,4.76,0.79
vintage car,4.76,0.58
swinging door,4.76,0.64
steam bath,4.76,0.52
sleeping pill,4.76,0.66
sirloin steak,4.76,0.79
road map,4.76,0.74
railway station,4.76,0.88
power cable,4.76,0.52
patchwork quilt,4.76,0.83
jet engine,4.76,0.66
ice storm,4.76,0.44
hound dog,4.76,0.69
harddisk,4.76,0.69
elevator shaft,4.76,0.79
dressing room,4.76,0.69
disk drive,4.76,0.69
coat rack,4.76,0.69
city hall,4.76,0.51
cell phone,4.76,0.88
blood vessel,4.76,0.58
black pudding,4.76,0.72
birthday party,4.76,0.51
bar code,4.76,0.79
baking powder,4.76,0.79
weapon,4.76,0.44
washroom,4.76,0.51
washbowl,4.76,0.64
tusk,4.76,0.66
turban,4.76,0.58
tower,4.76,0.69
torch,4.76,0.64
topcoat,4.76,0.64
toolkit,4.76,0.69
tollbooth,4.76,0.58
toboggan,4.76,0.66
timecard,4.76,0.52
teaspoon,4.76,0.58
tailbone,4.76,0.69
syrup,4.76,0.79
superintendant,4.76,0.44
string,4.76,0.58
spud,4.76,0.66
spareribs,4.76,0.58
soccer,4.76,0.58
snowflake,4.76,0.6
skyscraper,4.76,0.83
scrapbook,4.76,0.83
schoolmaster,4.76,0.79
schoolchild,4.76,0.64
sapphire,4.76,0.64
rectangle,4.76,0.83
powerboat,4.76,0.69
powder,4.76,0.6
playpen,4.76,0.58
plant,4.76,0.83
piranha,4.76,0.83
photographer,4.76,0.58
packhorse,4.76,0.52
mucus,4.76,0.69
mitt,4.76,0.58
megaphone,4.76,0.58
mandolin,4.76,0.69
lemongrass,4.76,0.44
ladybird,4.76,0.44
kneepad,4.76,0.88
ivory,4.76,0.64
hydrant,4.76,0.64
hilltop,4.76,0.44
hanky,4.76,0.83
hankie,4.76,0.83
handlebar,4.76,0.69
grove,4.76,0.58
greenhouse,4.76,0.83
gingersnap,4.76,0.58
geranium,4.76,0.66
gecko,4.76,0.72
forest,4.76,0.64
fin,4.76,0.91
fibula,4.76,0.52
fertilizer,4.76,0.69
factory,4.76,0.79
drink,4.76,0.69
detonator,4.76,0.44
cowhide,4.76,0.64
condo,4.76,0.69
cologne,4.76,0.83
clothes,4.76,0.69
classroom,4.76,0.51
cheeseboard,4.76,0.72
cantaloupe,4.76,0.72
brochure,4.76,0.83
boy,4.76,0.6
bloodhound,4.76,0.69
blimp,4.76,0.79
beefsteak,4.76,0.66
bats,4.76,0.69
aspirin,4.76,0.79
armor,4.76,0.51
aphid,4.76,0.72
alcohol,4.76,0.51
cypress,4.76,0.6
corvette,4.76,0.66
basil,4.76,0.79
armrest,4.76,0.83
yellow pages,4.75,0.59
whoopee cushion,4.75,0.44
wagon wheel,4.75,0.84
violinmaker,4.75,0.65
truck stop,4.75,0.75
totem pole,4.75,0.7
tastebud,4.75,0.52
sweetcorn,4.75,0.65
street sign,4.75,0.65
ski resort,4.75,0.59
school teacher,4.75,0.65
sailing ship,4.75,0.7
rollerskate,4.75,0.65
roller coaster,4.75,0.52
razorblade,4.75,0.8
punchboard,4.75,0.59
ironworker,4.75,0.65
ice cap,4.75,0.59
hot tub,4.75,0.8
gravel pit,4.75,0.7
eyewink,4.75,0.61
eyepatch,4.75,0.8
duckbill,4.75,0.68
dry cleaners,4.75,0.59
dishwashing liquid,4.75,0.52
concert hall,4.75,0.59
car wash,4.75,0.65
bushfire,4.75,0.59
bookrack,4.75,0.84
bell tower,4.75,0.59
battering ram,4.75,0.59
basketball player,4.75,0.52
answering machine,4.75,0.8
vomit,4.75,0.65
skating,4.75,0.59
xylophone,4.75,0.84
windpipe,4.75,0.65
volcano,4.75,0.59
veal,4.75,0.65
twig,4.75,0.7
trunks,4.75,0.53
toolbox,4.75,0.7
supertanker,4.75,0.53
strings,4.75,0.9
street,4.75,0.76
squeegee,4.75,0.84
sideburn,4.75,0.65
seaplane,4.75,0.52
sauce,4.75,0.59
rooster,4.75,0.85
road,4.75,0.8
rhinoceros,4.75,0.85
reservoir,4.75,0.52
quicksand,4.75,0.44
puzzle,4.75,0.52
pinhole,4.75,0.52
pheasant,4.75,0.59
pendant,4.75,0.59
panda,4.75,0.93
orchard,4.75,0.8
neighborhood,4.75,0.44
monastery,4.75,0.59
mockingbird,4.75,0.84
microchip,4.75,0.8
men,4.75,0.7
mare,4.75,0.59
machinery,4.75,0.52
lunchbox,4.75,0.8
lumberjack,4.75,0.52
knob,4.75,0.8
kettle,4.75,0.65
keg,4.75,0.65
kabob,4.75,0.59
horsehair,4.75,0.62
headwear,4.75,0.7
headstand,4.75,0.59
head,4.75,0.65
hairbrush,4.75,0.85
fleece,4.75,0.59
flashbulb,4.75,0.61
fillet,4.75,0.53
eclair,4.75,0.65
doorway,4.75,0.7
dartboard,4.75,0.7
dancer,4.75,0.52
cutlery,4.75,0.52
crypt,4.75,0.61
cabbage,4.75,0.65
butt,4.75,0.51
bronco,4.75,0.65
boysenberry,4.75,0.9
bodyguard,4.75,0.8
banister,4.75,0.84
astronaut,4.75,0.65
antenna,4.75,0.93
anklet,4.75,0.7
yellowcake,4.74,0.81
water filter,4.74,0.53
towrope,4.74,0.81
town house,4.74,0.59
teflon,4.74,0.53
tap water,4.74,0.66
sparkling water,4.74,0.81
smoke alarm,4.74,0.62
slotted spoon,4.74,0.86
scuba diver,4.74,0.71
safety glass,4.74,0.53
red light,4.74,0.86
recordplayer,4.74,0.68
plum pudding,4.74,0.71
pine needle,4.74,0.66
peat moss,4.74,0.59
omelette,4.74,0.94
maternity ward,4.74,0.59
listerine,4.74,0.59
discount store,4.74,0.59
dinner table,4.74,0.86
corned beef,4.74,0.81
chinstrap,4.74,0.86
bristle brush,4.74,0.71
barcode,4.74,0.86
seedpod,4.74,0.81
safflower,4.74,0.75
cornflake,4.74,0.76
whiskey,4.74,0.86
weasel,4.74,0.86
washbasin,4.74,0.86
warplane,4.74,0.86
treetop,4.74,0.81
tray,4.74,0.82
tetherball,4.74,0.59
teriyaki,4.74,0.71
tattooist,4.74,0.53
sunscreen,4.74,0.86
stiletto,4.74,0.53
steeple,4.74,0.53
sink,4.74,0.86
shuffleboard,4.74,0.54
scar,4.74,0.66
scales,4.74,0.86
sawmill,4.74,0.81
sandstone,4.74,0.53
rye,4.74,0.81
radio,4.74,0.53
pulley,4.74,0.71
pretzel,4.74,0.86
postman,4.74,0.71
persimmon,4.74,0.92
pentagram,4.74,0.59
peephole,4.74,0.53
pastrami,4.74,0.86
park,4.74,0.81
overalls,4.74,0.94
nightstick,4.74,0.53
mouth,4.74,0.81
mocha,4.74,0.53
milkmaid,4.74,0.66
leotard,4.74,0.81
lasso,4.74,0.81
joystick,4.74,0.86
intestines,4.74,0.59
houseboat,4.74,0.81
hoop,4.74,0.71
hoe,4.74,0.81
hallway,4.74,0.45
groceries,4.74,0.53
grits,4.74,0.86
granddaddy,4.74,0.53
farmhouse,4.74,0.53
eyepiece,4.74,0.53
eraser,4.74,0.86
earphone,4.74,0.45
duct,4.74,0.66
drawstring,4.74,0.53
dome,4.74,0.59
dimple,4.74,0.66
decal,4.74,0.51
cardinal,4.74,0.86
cable,4.74,0.81
buzzard,4.74,0.59
busboy,4.74,0.81
bouquet,4.74,0.81
bleach,4.74,0.53
beef,4.74,0.81
beanie,4.74,0.81
arcade,4.74,0.53
pinewood,4.74,0.53
paramedic,4.74,0.45
water pump,4.73,0.87
toolshed,4.73,0.67
telephone line,4.73,0.87
sugar bowl,4.73,0.87
star fruit,4.73,0.87
spinal cord,4.73,0.58
polaroid,4.73,0.69
phone company,4.73,0.58
peg leg,4.73,0.67
parking lot,4.73,0.72
palmtree,4.73,0.83
netbook,4.73,0.6
nametag,4.73,0.83
mosquito bite,4.73,0.6
maternity hospital,4.73,0.52
lego,4.73,0.67
hair dye,4.73,0.45
grocery list,4.73,0.78
flying fish,4.73,0.52
field glasses,4.73,0.83
crystal ball,4.73,0.69
cottonweed,4.73,0.72
coal miner,4.73,0.77
clock tower,4.73,0.69
black-eyed pea,4.73,0.67
aluminum foil,4.73,0.87
piss,4.73,0.69
crankshaft,4.73,0.83
weatherman,4.73,0.52
wand,4.73,0.69
vulture,4.73,0.78
trolley,4.73,0.58
tracksuit,4.73,0.83
tomb,4.73,0.78
toga,4.73,0.83
tassel,4.73,0.67
surfer,4.73,0.78
straitjacket,4.73,0.69
stableman,4.73,0.53
smokestack,4.73,0.96
skillet,4.73,0.72
satellite,4.73,0.83
satchel,4.73,0.69
salon,4.73,0.74
rocket,4.73,0.83
ranch,4.73,0.69
prong,4.73,0.58
possum,4.73,0.83
pastureland,4.73,0.6
pajamas,4.73,0.83
orthopedist,4.73,0.53
mane,4.73,0.78
magma,4.73,0.53
liquor,4.73,0.53
lice,4.73,0.53
leatherjacket,4.73,0.67
kennel,4.73,0.83
jaybird,4.73,0.87
igloo,4.73,0.58
highschool,4.73,0.78
graffiti,4.73,0.53
goldsmith,4.73,0.45
giraffe,4.73,0.83
garden,4.73,0.91
football,4.73,0.67
fluid,4.73,0.64
fisherman,4.73,0.83
dingo,4.73,0.78
coveralls,4.73,0.87
copperhead,4.73,0.58
cockatoo,4.73,0.53
clergyman,4.73,0.52
caramel,4.73,0.64
bruise,4.73,0.52
bowls,4.73,0.58
boatman,4.73,0.53
bearskin,4.73,0.74
ballot,4.73,0.64
yoyo,4.73,0.72
dolly,4.73,0.6
boulevard,4.73,0.52
wind farm,4.72,0.8
white paper,4.72,0.61
weather map,4.72,0.8
travel agent,4.72,0.53
soda water,4.72,0.45
snack food,4.72,0.92
shower gel,4.72,0.84
safety pin,4.72,0.8
rubber stamp,4.72,0.75
rolling pin,4.72,0.84
rocket launcher,4.72,0.59
razor wire,4.72,0.92
price list,4.72,0.53
piano player,4.72,0.84
page number,4.72,0.92
ocean liner,4.72,0.53
locker room,4.72,0.75
landing strip,4.72,0.84
icecream,4.72,0.84
goosebumps,4.72,0.53
football team,4.72,0.59
finger painting,4.72,0.7
eye patch,4.72,0.84
dark glasses,4.72,0.84
dance hall,4.72,0.65
car dealer,4.72,0.7
black tie,4.72,0.8
black eye,4.72,0.61
barbed wire,4.72,0.75
air rifle,4.72,0.7
thundershower,4.72,0.68
slap,4.72,0.59
pinkeye,4.72,0.45
pee,4.72,0.8
bedspring,4.72,0.84
yeast,4.72,0.75
wire,4.72,0.65
wig,4.72,0.84
weightlifter,4.72,0.65
waist,4.72,0.7
valley,4.72,0.59
trout,4.72,0.92
tripod,4.72,0.84
tonsil,4.72,0.53
sundial,4.72,1.03
sunbather,4.72,0.7
stripe,4.72,0.61
stone,4.72,0.84
stallion,4.72,0.84
soup,4.72,0.75
soldier,4.72,0.59
snakeskin,4.72,0.84
slicer,4.72,0.53
sheepdog,4.72,0.84
sedan,4.72,0.84
script,4.72,0.59
scallion,4.72,0.8
rudder,4.72,0.59
quartz,4.72,0.75
princess,4.72,0.53
poultry,4.72,0.8
pottery,4.72,0.92
playhouse,4.72,0.59
pill,4.72,0.8
pickax,4.72,0.89
photocopier,4.72,0.75
person,4.72,1.03
pavement,4.72,1.03
package,4.72,0.7
odometer,4.72,0.68
mummy,4.72,0.74
mullets,4.72,0.59
motorist,4.72,0.65
mill,4.72,0.7
ledge,4.72,0.74
lambskin,4.72,0.59
honeycomb,4.72,0.68
highway,4.72,0.7
handrail,4.72,0.84
hand,4.72,1.03
hamstring,4.72,0.84
gravestone,4.72,0.92
gel,4.72,0.53
gearbox,4.72,0.53
gazelle,4.72,0.84
gasoline,4.72,0.75
gashouse,4.72,0.46
fishnet,4.72,0.7
feedbag,4.72,0.61
daggers,4.72,0.59
cowboy,4.72,0.74
cosmetics,4.72,0.65
corridor,4.72,0.8
cornstalk,4.72,0.92
copier,4.72,0.7
condiment,4.72,0.59
chocolate,4.72,0.84
chinchilla,4.72,0.7
cereals,4.72,0.7
cashmere,4.72,0.53
bulletin,4.72,0.59
booklet,4.72,0.54
blackboard,4.72,1.03
bin,4.72,0.8
bees,4.72,0.84
beaker,4.72,0.88
atrium,4.72,0.74
anchorman,4.72,0.8
van,4.72,1.03
stork,4.72,0.7
snakehead,4.72,0.68
passionflower,4.72,0.74
fort,4.72,1.03
liquid,4.72,0.54
wrapping paper,4.71,0.82
tickertape,4.71,0.55
sweet pepper,4.71,0.53
stenograph,4.71,0.53
shopping list,4.71,0.53
rag doll,4.71,0.53
prize money,4.71,0.46
light switch,4.71,0.81
ice skating,4.71,0.53
hangglider,4.71,0.91
fish oil,4.71,0.53
first floor,4.71,0.66
earflap,4.71,0.81
department store,4.71,0.53
dart board,4.71,0.76
cutting board,4.71,0.94
council member,4.71,0.69
cereal bowl,4.71,0.85
car battery,4.71,0.85
cake pan,4.71,1.05
building site,4.71,0.6
blue cheese,4.71,0.71
air mattress,4.71,0.86
spit,4.71,0.53
buckle,4.71,0.86
zookeeper,4.71,0.53
whey,4.71,0.71
waffle,4.71,0.76
uterus,4.71,0.6
trunk,4.71,0.69
tombstone,4.71,0.94
tattoo,4.71,0.53
sweat,4.71,0.71
squid,4.71,0.71
sleigh,4.71,0.81
silt,4.71,0.53
shaft,4.71,0.53
seed,4.71,0.78
scab,4.71,0.53
sandalwood,4.71,0.69
roadblock,4.71,0.6
pub,4.71,0.6
pope,4.71,0.71
playroom,4.71,0.46
pigeon,4.71,1.05
pictures,4.71,0.71
pet,4.71,0.85
penlight,4.71,0.56
ostrich,4.71,0.94
noodle,4.71,0.85
newsstand,4.71,0.75
navel,4.71,0.85
monorail,4.71,0.66
magnolia,4.71,0.59
kingfisher,4.71,0.85
kilt,4.71,0.85
jam,4.71,0.81
inhaler,4.71,0.66
icebox,4.71,0.71
headdress,4.71,0.71
hangnail,4.71,0.85
golfer,4.71,0.46
gerbil,4.71,0.94
frankincense,4.71,0.91
fishpond,4.71,0.6
fisherwoman,4.71,0.62
film,4.71,0.6
fan,4.71,0.53
driver,4.71,0.66
couch,4.71,1.05
cornflower,4.71,0.71
corncob,4.71,0.85
codfish,4.71,0.94
cloak,4.71,0.9
chip,4.71,0.53
cheekbone,4.71,0.66
cartilage,4.71,0.66
cafeteria,4.71,0.6
buttercup,4.71,0.81
bulldog,4.71,0.85
blister,4.71,0.85
blackhead,4.71,0.71
bassinet,4.71,0.85
appetizer,4.71,0.71
apartments,4.71,0.53
almond,4.71,0.9
piccolo,4.71,0.71
cliff,4.71,0.81
baker,4.71,0.71
flowerbed,4.71,0.6
canine,4.71,0.6
billfold,4.71,1
Yorkshire pudding,4.7,0.67
woodchopper,4.7,0.56
water heater,4.7,0.72
water fountain,4.7,0.82
tree house,4.7,0.54
tennisracket,4.7,1.07
tax form,4.7,0.88
stateswoman,4.7,0.54
spiderweb,4.7,0.88
round table,4.7,0.82
rock garden,4.7,0.75
prozac,4.7,0.54
pressure cooker,4.7,0.82
playset,4.7,0.61
orchestra pit,4.7,0.95
operating table,4.7,0.75
oil pan,4.7,0.92
mine field,4.7,0.79
living room,4.7,0.82
little finger,4.7,0.84
hoody,4.7,0.95
football player,4.7,0.6
football coach,4.7,0.7
fire exit,4.7,0.87
eye socket,4.7,0.61
electronic device,4.7,0.72
deerhound,4.7,0.67
dairyman,4.7,0.61
cottonseed,4.7,0.87
collection box,4.7,0.61
clubfeet,4.7,0.7
candlewick,4.7,0.84
bullet hole,4.7,0.79
bulgur wheat,4.7,0.78
breast implant,4.7,0.87
baby oil,4.7,0.82
windowsill,4.7,1.02
whisker,4.7,0.54
washer,4.7,0.61
turtleneck,4.7,0.67
trash,4.7,0.84
ticket,4.7,0.65
termite,4.7,0.95
swordsman,4.7,0.54
sunroom,4.7,0.54
storm,4.7,0.67
stewpot,4.7,0.72
stamp,4.7,0.6
squash,4.7,0.78
spleen,4.7,0.61
spittoon,4.7,0.95
spearmint,4.7,0.67
spaniel,4.7,0.63
sombrero,4.7,0.93
snakebite,4.7,0.53
silk,4.7,0.82
sergeant,4.7,0.54
salsa,4.7,0.72
salamander,4.7,0.87
rodent,4.7,0.61
ripcord,4.7,0.61
reindeer,4.7,0.87
reef,4.7,0.95
prune,4.7,0.61
preacher,4.7,0.61
plaque,4.7,0.72
patch,4.7,0.54
nylon,4.7,0.82
notepad,4.7,0.82
mines,4.7,0.61
meter,4.7,0.72
market,4.7,0.61
manor,4.7,0.61
manhole,4.7,0.87
magnet,4.7,0.92
lobby,4.7,0.54
livestock,4.7,0.61
limo,4.7,0.79
letter,4.7,0.65
lawyer,4.7,0.87
kneecap,4.7,0.84
kayak,4.7,0.82
hotplate,4.7,0.67
hoopskirt,4.7,0.87
henhouse,4.7,0.82
heliport,4.7,0.76
gunsmith,4.7,0.67
grandmamma,4.7,0.47
gooseberry,4.7,0.93
glacier,4.7,0.84
frogfish,4.7,0.88
frisbee,4.7,0.88
freeway,4.7,0.47
fettuccine,4.7,0.82
fairground,4.7,0.67
eyewash,4.7,0.6
eyeglass,4.7,0.65
extinguisher,4.7,0.65
drywall,4.7,0.61
doorpost,4.7,0.7
doorknocker,4.7,0.72
divers,4.7,0.87
dildo,4.7,1.02
denture,4.7,0.72
comforter,4.7,0.78
cleaver,4.7,0.82
chowder,4.7,0.87
chestnut,4.7,1.02
chess,4.7,0.67
cheetah,4.7,0.87
cheese,4.7,0.79
chamomile,4.7,0.65
caviar,4.7,0.88
campground,4.7,0.91
buttonhole,4.7,0.84
bullhorn,4.7,0.7
bullfighter,4.7,0.87
breadboard,4.7,0.63
brass,4.7,0.65
boomerang,4.7,0.67
biker,4.7,0.67
beanstalk,4.7,0.88
ballroom,4.7,0.82
badminton,4.7,0.47
auditorium,4.7,0.95
army,4.7,0.6
airfield,4.7,0.56
abdomen,4.7,0.67
reed,4.7,0.84
provolone,4.7,0.87
gong,4.7,0.84
arrowhead,4.7,0.82
soy,4.7,0.6
viperfish,4.69,0.84
vacuum pump,4.69,0.89
touring car,4.69,0.66
tennis player,4.69,0.55
tear gas,4.69,0.6
social worker,4.69,0.54
shirtdress,4.69,0.88
septic tank,4.69,0.55
root vegetable,4.69,0.88
rockfish,4.69,0.55
rock concert,4.69,0.81
ritalin,4.69,0.97
revolving door,4.69,0.6
rearview mirror,4.69,0.68
pubic hair,4.69,0.71
overnight bag,4.69,0.85
operating room,4.69,0.68
nicotine patch,4.69,0.76
motorhome,4.69,0.85
monkey wrench,4.69,0.85
marathon runner,4.69,0.66
haircutter,4.69,0.6
griddlecake,4.69,0.97
garbage dump,4.69,0.93
gameboy,4.69,0.97
file folder,4.69,0.88
dorm room,4.69,0.66
deckchair,4.69,0.88
car door,4.69,0.88
car bomb,4.69,0.85
brake pedal,4.69,0.89
beach chair,4.69,0.93
auction house,4.69,0.6
yardstick,4.69,0.68
wildflower,4.69,0.88
wheatgrass,4.69,0.6
warehouse,4.69,0.66
viper,4.69,0.84
vaccine,4.69,0.68
ulcer,4.69,0.76
tollgate,4.69,0.74
timer,4.69,0.84
thumbprint,4.69,0.85
tea,4.69,0.97
sunrise,4.69,0.54
straightjacket,4.69,0.93
storekeeper,4.69,0.76
sternum,4.69,0.93
star,4.69,0.62
splint,4.69,0.85
spearfish,4.69,0.84
speakerphone,4.69,0.88
speaker,4.69,0.76
sneaker,4.69,0.93
slipcover,4.69,0.89
sharpie,4.69,0.85
seafloor,4.69,0.85
scaffold,4.69,0.74
rosebush,4.69,1.04
riverbed,4.69,0.88
revolver,4.69,0.71
ramp,4.69,0.6
pincushion,4.69,0.88
pianist,4.69,0.66
petroleum,4.69,0.89
pendulum,4.69,0.88
nutmeg,4.69,0.74
mussel,4.69,0.76
moth,4.69,0.84
moat,4.69,0.62
measles,4.69,0.6
mastiff,4.69,0.88
mail,4.69,0.74
linebacker,4.69,0.76
landfill,4.69,0.6
lab,4.69,0.66
humpback,4.69,0.6
hardcover,4.69,0.66
handbrake,4.69,0.6
grapevine,4.69,0.6
grandnephew,4.69,0.85
genitalia,4.69,0.6
garbage,4.69,0.6
furnace,4.69,0.85
fur,4.69,0.84
forearm,4.69,0.74
featherbed,4.69,0.97
epidermis,4.69,0.66
email,4.69,0.55
elm,4.69,1.04
eel,4.69,0.89
dumbbell,4.69,0.85
doctor,4.69,0.81
diver,4.69,0.71
dewdrop,4.69,0.85
debris,4.69,0.74
crevasse,4.69,0.55
cogwheel,4.69,0.55
clover,4.69,0.84
cityscape,4.69,0.66
cinema,4.69,0.66
cannabis,4.69,0.81
brain,4.69,0.74
blowfish,4.69,0.74
beautician,4.69,0.66
bathhouse,4.69,0.71
alfalfa,4.69,0.74
album,4.69,0.68
wick,4.69,0.71
watermill,4.69,0.88
poppy,4.69,0.74
lily,4.69,0.97
jean,4.69,0.62
lilac,4.69,0.97
bald,4.69,0.47
workbasket,4.68,0.55
wine cellar,4.68,0.9
windshield wiper,4.68,1.11
warehouseman,4.68,0.72
walmart,4.68,0.9
townhome,4.68,0.77
towel rail,4.68,0.77
toggle switch,4.68,0.48
symphony orchestra,4.68,0.82
sunbonnet,4.68,0.72
spray can,4.68,0.95
soymilk,4.68,0.8
soldering iron,4.68,1.06
public library,4.68,0.99
prison guard,4.68,0.72
price tag,4.68,0.82
play dough,4.68,0.99
pepper mill,4.68,0.72
oatcake,4.68,0.61
lungworm,4.68,0.69
lightswitch,4.68,0.9
irish whiskey,4.68,0.61
irish coffee,4.68,0.75
guide dog,4.68,0.61
guestbook,4.68,0.57
freezer compartment,4.68,0.75
fly rod,4.68,0.77
flatscreen,4.68,0.55
ear lobe,4.68,0.94
drag queen,4.68,0.67
coral reef,4.68,0.86
chair lift,4.68,0.86
bubble bath,4.68,0.86
brassware,4.68,0.69
bookroom,4.68,0.9
body stocking,4.68,0.72
black widow,4.68,0.75
big dipper,4.68,0.82
belly dancer,4.68,0.55
whip,4.68,0.9
sandbag,4.68,0.61
caulk,4.68,0.63
woodshed,4.68,0.75
wishbone,4.68,0.69
wingtip,4.68,0.63
whetstone,4.68,0.85
watchman,4.68,0.61
vanilla,4.68,0.61
tutu,4.68,0.85
tummy,4.68,0.67
tricycle,4.68,0.9
tile,4.68,0.55
tanker,4.68,0.85
sweatpants,4.68,1.06
suspenders,4.68,1.06
sunroof,4.68,0.67
sparkler,4.68,0.61
spaceman,4.68,0.94
snapshot,4.68,0.63
slipknot,4.68,0.75
silicon,4.68,0.67
shampoo,4.68,0.72
scarecrow,4.68,0.61
sauna,4.68,0.86
sandal,4.68,0.77
saloonkeeper,4.68,0.86
saloon,4.68,0.85
rupee,4.68,1.11
riverbank,4.68,0.61
recliner,4.68,0.82
prison,4.68,0.67
pompom,4.68,0.69
pocket,4.68,0.82
pit,4.68,0.61
pipeline,4.68,0.86
petticoat,4.68,0.98
parfait,4.68,0.9
pacemaker,4.68,0.77
optician,4.68,0.63
muffler,4.68,0.85
medallion,4.68,0.72
lizard,4.68,0.86
liver,4.68,0.86
kitchenware,4.68,0.6
jogger,4.68,0.61
janitor,4.68,0.75
icepick,4.68,0.94
herring,4.68,0.9
guy,4.68,0.67
gurney,4.68,0.99
grout,4.68,0.55
goaltender,4.68,0.69
geyser,4.68,0.72
gallstone,4.68,0.55
fireplace,4.68,0.9
firehouse,4.68,0.9
firecracker,4.68,0.9
fire,4.68,0.75
dynamite,4.68,0.67
dumpster,4.68,0.9
dugout,4.68,0.86
defibrillator,4.68,0.86
cushion,4.68,0.67
curb,4.68,0.63
coaster,4.68,0.63
chessboard,4.68,0.86
chameleon,4.68,0.67
cellar,4.68,0.86
catnip,4.68,0.61
catalog,4.68,0.72
carnival,4.68,0.85
carburetor,4.68,0.95
canal,4.68,0.69
buttermilk,4.68,0.86
bullring,4.68,0.72
broth,4.68,0.61
blizzard,4.68,0.56
bison,4.68,0.86
beaver,4.68,0.94
barista,4.68,0.69
barbwire,4.68,0.67
band,4.68,0.77
ballplayer,4.68,0.55
balcony,4.68,0.72
axes,4.68,0.67
airstrip,4.68,0.56
aardvark,4.68,0.86
rosemary,4.68,0.61
crane,4.68,0.61
bill,4.68,0.67
hemorrhoid,4.68,0.72
wind turbine,4.67,0.83
toyshop,4.67,1.03
teletypewriter,4.67,0.83
suckling pig,4.67,0.66
shower room,4.67,0.92
sesame seed,4.67,0.96
rye bread,4.67,0.83
rest stop,4.67,0.55
rainwear,4.67,0.62
police officer,4.67,0.88
orange rind,4.67,0.96
mugshot,4.67,0.73
matchboard,4.67,0.87
fire department,4.67,0.62
fashion model,4.67,0.73
drinking water,4.67,0.92
double bed,4.67,0.84
doorplate,4.67,0.87
dehumidifier,4.67,0.88
datasheet,4.67,0.78
college student,4.67,0.88
cattle ranch,4.67,0.88
cartoon strip,4.67,0.87
brass band,4.67,0.88
bedrail,4.67,1.01
bath mat,4.67,0.96
bank building,4.67,0.88
autoworker,4.67,0.78
spout,4.67,0.78
snowshoe,4.67,0.92
smack,4.67,0.56
jogging,4.67,0.88
eave,4.67,0.76
waterfront,4.67,0.73
wasabi,4.67,0.88
wardrobe,4.67,0.62
waiter,4.67,0.62
video,4.67,0.62
uniform,4.67,0.68
traffic,4.67,0.62
titanium,4.67,0.83
thermos,4.67,0.88
terrace,4.67,0.62
tailor,4.67,0.68
tailcoat,4.67,0.64
sundress,4.67,0.92
sticker,4.67,0.62
stepladder,4.67,1.03
stepbrother,4.67,0.73
spa,4.67,0.92
snowbird,4.67,0.71
shepherd,4.67,0.66
shelving,4.67,0.62
seasoning,4.67,0.66
saucepan,4.67,0.78
sash,4.67,0.88
roadway,4.67,0.68
ringtone,4.67,0.73
rifleman,4.67,0.68
redbird,4.67,0.62
rag,4.67,1.07
raccoon,4.67,0.84
puddle,4.67,0.73
printer,4.67,0.62
pilot,4.67,0.88
pigtail,4.67,0.84
patrolman,4.67,0.76
passageway,4.67,0.55
parmesan,4.67,0.76
pantry,4.67,0.61
pagoda,4.67,1.01
outfielder,4.67,0.68
musket,4.67,0.82
mouthwash,4.67,0.73
mollusk,4.67,1.07
moisturizer,4.67,0.71
menu,4.67,0.96
macadamia,4.67,1.01
locker,4.67,1
laundryman,4.67,0.55
intercom,4.67,0.62
harpsichord,4.67,0.94
harpoon,4.67,0.88
handcart,4.67,0.62
hall,4.67,0.62
guardhouse,4.67,0.88
gopher,4.67,0.92
gemstone,4.67,0.73
footrest,4.67,0.73
foliage,4.67,0.96
floodlight,4.67,0.62
flock,4.67,0.73
flame,4.67,0.68
ferryman,4.67,0.78
enchilada,4.67,1.03
drawer,4.67,0.84
dachshund,4.67,0.83
cub,4.67,0.68
crossroads,4.67,0.61
cot,4.67,0.68
copybook,4.67,0.88
comet,4.67,1.03
coleslaw,4.67,0.88
catacomb,4.67,0.68
buffet,4.67,0.62
buck,4.67,0.92
brushes,4.67,0.88
breastplate,4.67,0.83
bolt,4.67,0.8
bloodstain,4.67,0.71
bicep,4.67,0.73
beekeeper,4.67,0.92
battery,4.67,0.83
batboy,4.67,0.96
bassoon,4.67,1.01
bar,4.67,0.62
bandleader,4.67,0.68
bagpiper,4.67,0.88
ass,4.67,0.88
armband,4.67,0.78
ark,4.67,0.68
boulder,4.67,0.64
weedkiller,4.66,0.77
water cooler,4.66,1.08
traffic light,4.66,0.97
stunt man,4.66,0.86
spark plug,4.66,0.9
skin cancer,4.66,0.72
six pack,4.66,0.72
side entrance,4.66,0.86
record player,4.66,0.94
outboard motor,4.66,0.94
headlamp,4.66,0.81
hair spray,4.66,0.97
goose bumps,4.66,0.67
folding chair,4.66,0.9
deposit box,4.66,0.9
cotton cloth,4.66,0.81
color wheel,4.66,0.72
bloody mary,4.66,0.86
balance beam,4.66,0.94
legging,4.66,0.77
barge,4.66,0.9
worksheet,4.66,0.86
workroom,4.66,0.7
visor,4.66,0.77
vessel,4.66,0.67
underclothes,4.66,0.61
