reference_id,candidate_id,reference_statement,candidate_statement,overlap
2499,2231,avocado and pear can be discriminated with pit,"avocado have (a) stone inside, which makes it different from pear",Yes
2499,12354,avocado and pear can be discriminated with pit,"avocado have (a) big seed, which makes it different from pear",Yes
2499,2158,avocado and pear can be discriminated with pit,"avocado have (a) single hard pit, which makes it different from pear",Yes
2499,5838,avocado and pear can be discriminated with pit,"avocado have (a) stone, which makes it different from pear",Yes
2499,3198,avocado and pear can be discriminated with pit,"avocado have (a) edible skin, which makes it different from pear",No
998,6269,jeans and socks can be discriminated with rips,"jeans can be used for covering legs, which makes it different from socks",No
998,12011,jeans and socks can be discriminated with rips,"jeans can be found above the feet, which makes it different from socks",No
550,6269,jeans and socks can be discriminated with buttons,"jeans can be used for covering legs, which makes it different from socks",No
550,12011,jeans and socks can be discriminated with buttons,"jeans can be found above the feet, which makes it different from socks",No
863,8442,cannon and shotgun can be discriminated with barrel,"cannon can be used for firing artillery, which makes it different from shotgun",No
403,10149,fridge and kettle can be discriminated with rectangular,"fridge is big, which makes it different from kettle",No
403,13635,fridge and kettle can be discriminated with rectangular,"fridge can make things cold, which makes it different from kettle",No
403,3722,fridge and kettle can be discriminated with rectangular,"fridge is made of steel mostly, which makes it different from kettle",No
403,9540,fridge and kettle can be discriminated with rectangular,"fridge is a larger than a child, which makes it different from kettle",No
403,3585,fridge and kettle can be discriminated with rectangular,"fridge can be used for storing food, which makes it different from kettle",No
403,12221,fridge and kettle can be discriminated with rectangular,"fridge can keep food fresh, which makes it different from kettle",No
676,12111,pants and skirt can be discriminated with buttons,"pants is worn on the bottom half, which makes it different from skirt",No
676,13633,pants and skirt can be discriminated with buttons,"pants have (a) two seperate pant legs, which makes it different from skirt",No
676,3241,pants and skirt can be discriminated with buttons,"pants is part of (a) pair, which makes it different from skirt",No
3656,3609,turtle and alligator can be discriminated with slowly,"turtle have (a) a shell, which makes it different from alligator",No
413,5796,cigarette and lamp can be discriminated with tobacco,"cigarette can be set alight with match, which makes it different from lamp",No
415,6073,camel and bison can be discriminated with humps,"camel can be used for human transport, which makes it different from bison",No
415,7042,camel and bison can be discriminated with humps,"camel can be domesticated, which makes it different from bison",No
415,1516,camel and bison can be discriminated with humps,"camel is a teeth, which makes it different from bison",No
415,2147,camel and bison can be discriminated with humps,"camel can be found in hot climates, which makes it different from bison",No
415,9895,camel and bison can be discriminated with humps,"camel is domesticable (usually), which makes it different from bison",No
1033,6073,camel and bison can be discriminated with hump,"camel can be used for human transport, which makes it different from bison",No
1033,7042,camel and bison can be discriminated with hump,"camel can be domesticated, which makes it different from bison",No
1033,1516,camel and bison can be discriminated with hump,"camel is a teeth, which makes it different from bison",No
1033,2147,camel and bison can be discriminated with hump,"camel can be found in hot climates, which makes it different from bison",No
1033,9895,camel and bison can be discriminated with hump,"camel is domesticable (usually), which makes it different from bison",No
3457,6971,blender and spoon can be discriminated with electronic,"blender is a electric powered item, which makes it different from spoon",Yes
3457,9225,blender and spoon can be discriminated with electronic,"blender have (a) electrical parts, which makes it different from spoon",Yes
3457,1895,blender and spoon can be discriminated with electronic,"blender is a appliance, which makes it different from spoon",Yes
3457,9907,blender and spoon can be discriminated with electronic,"blender is electrically powered, which makes it different from spoon",Yes
3457,14021,blender and spoon can be discriminated with electronic,"blender is using electricity, which makes it different from spoon",Yes
3457,14675,blender and spoon can be discriminated with electronic,"blender is consuming electricity, which makes it different from spoon",Yes
3457,15017,blender and spoon can be discriminated with electronic,"blender have (a) power supply, which makes it different from spoon",Yes
420,3840,orange and cranberry can be discriminated with pulp,"orange have (a) usually inedible skin, which makes it different from cranberry",No
420,11180,orange and cranberry can be discriminated with pulp,"orange is a red  or orang, which makes it different from cranberry",No
420,2151,orange and cranberry can be discriminated with pulp,"orange is a citrus fruit, which makes it different from cranberry",No
3682,4652,lamp and candle can be discriminated with shade,"lamp is made of glass, which makes it different from candle",No
1243,1992,prune and strawberry can be discriminated with pit,"prune have (a) single hard pit, which makes it different from strawberry",Yes
1703,10147,cherry and cucumber can be discriminated with stem,"cherry is a fruit, which makes it different from cucumber",No
1322,1883,shoes and dress can be discriminated with soles,"shoes can keep legs warm, which makes it different from dress",No
1322,7234,shoes and dress can be discriminated with soles,"shoes can be found on lower body, which makes it different from dress",No
1322,5655,shoes and dress can be discriminated with soles,"shoes is part of (a) pair, which makes it different from dress",No
1322,10027,shoes and dress can be discriminated with soles,"shoes can be found on your feet, which makes it different from dress",No
1322,9600,shoes and dress can be discriminated with soles,"shoes can be used for wearing on your feet, which makes it different from dress",No
1322,7457,shoes and dress can be discriminated with soles,"shoes can be found foot, which makes it different from dress",No
1322,15308,shoes and dress can be discriminated with soles,"shoes can be used for feet, which makes it different from dress",No
2890,10496,prune and lemon can be discriminated with pit,"prune can be eaten in one bite, which makes it different from lemon",No
2890,2807,prune and lemon can be discriminated with pit,"prune have (a) single hard pit, which makes it different from lemon",Yes
1645,8457,elephant and giraffe can be discriminated with trunk,"elephant have (a) antlers/tusks, which makes it different from giraffe",No
1645,1957,elephant and giraffe can be discriminated with trunk,"elephant have (a) antlers or tusks, which makes it different from giraffe",No
1645,13038,elephant and giraffe can be discriminated with trunk,"elephant can fly, which makes it different from giraffe",No
1645,12361,elephant and giraffe can be discriminated with trunk,"elephant is a has horns, which makes it different from giraffe",No
1645,9335,elephant and giraffe can be discriminated with trunk,"elephant have (a) horn or antler, which makes it different from giraffe",No
1645,8854,elephant and giraffe can be discriminated with trunk,"elephant have (a) trunk, which makes it different from giraffe",Yes
461,8457,elephant and giraffe can be discriminated with ears,"elephant have (a) antlers/tusks, which makes it different from giraffe",No
461,1957,elephant and giraffe can be discriminated with ears,"elephant have (a) antlers or tusks, which makes it different from giraffe",No
461,13038,elephant and giraffe can be discriminated with ears,"elephant can fly, which makes it different from giraffe",No
461,12361,elephant and giraffe can be discriminated with ears,"elephant is a has horns, which makes it different from giraffe",No
461,9335,elephant and giraffe can be discriminated with ears,"elephant have (a) horn or antler, which makes it different from giraffe",No
461,8854,elephant and giraffe can be discriminated with ears,"elephant have (a) trunk, which makes it different from giraffe",No
435,12800,squirrel and mink can be discriminated with nuts,"squirrel is a herbivore, which makes it different from mink",No
435,11307,squirrel and mink can be discriminated with nuts,"squirrel have (a) big ears, which makes it different from mink",No
435,52,squirrel and mink can be discriminated with nuts,"squirrel can be found on tree, which makes it different from mink",No
435,3746,squirrel and mink can be discriminated with nuts,"squirrel can be held, which makes it different from mink",No
435,10422,squirrel and mink can be discriminated with nuts,"squirrel can be found on  a tree, which makes it different from mink",No
439,11653,plum and grapefruit can be discriminated with pit,"plum is a word beginning with p, which makes it different from grapefruit",No
439,3480,plum and grapefruit can be discriminated with pit,"plum have (a) stone inside, which makes it different from grapefruit",Yes
439,12198,plum and grapefruit can be discriminated with pit,"plum have (a) big seed, which makes it different from grapefruit",Yes
439,57,plum and grapefruit can be discriminated with pit,"plum have (a) single hard pit, which makes it different from grapefruit",Yes
439,9061,plum and grapefruit can be discriminated with pit,"plum is sweet, which makes it different from grapefruit",No
439,11929,plum and grapefruit can be discriminated with pit,"plum have (a) edible skin, which makes it different from grapefruit",No
439,10083,plum and grapefruit can be discriminated with pit,"plum have (a) (usually) edible skin, which makes it different from grapefruit",No
439,11169,plum and grapefruit can be discriminated with pit,"plum have (a) edible skin (usually), which makes it different from grapefruit",No
3932,13360,rattlesnake and squirrel can be discriminated with bites,"rattlesnake can hunt other animals, which makes it different from squirrel",No
3932,4463,rattlesnake and squirrel can be discriminated with bites,"rattlesnake is a reptile, which makes it different from squirrel",No
3932,3362,rattlesnake and squirrel can be discriminated with bites,"rattlesnake can be found underground, which makes it different from squirrel",No
2784,9235,tank and pipe can be discriminated with sizes,"tank is made for violence, which makes it different from pipe",No
2784,7084,tank and pipe can be discriminated with sizes,"tank can destroy a building, which makes it different from pipe",No
2784,8326,tank and pipe can be discriminated with sizes,"tank can be used for shooting, which makes it different from pipe",No
2784,4449,tank and pipe can be discriminated with sizes,"tank can used in war, which makes it different from pipe",No
2784,6145,tank and pipe can be discriminated with sizes,"tank can use electricity, which makes it different from pipe",No
453,8598,salmon and eel can be discriminated with gills,"salmon is a fish, which makes it different from eel",No
453,5526,salmon and eel can be discriminated with gills,"salmon can be found in sea, which makes it different from eel",No
453,10139,salmon and eel can be discriminated with gills,"salmon have (a) fins, which makes it different from eel",Yes
454,3206,rabbit and cow can be discriminated with hops,"rabbit is fluffy, which makes it different from cow",No
454,8630,rabbit and cow can be discriminated with hops,"rabbit is a common pet, which makes it different from cow",No
454,2115,rabbit and cow can be discriminated with hops,"rabbit is part of (a) jumping, which makes it different from cow",Yes
454,7652,rabbit and cow can be discriminated with hops,"rabbit have (a) fur, which makes it different from cow",No
456,12469,piano and tuba can be discriminated with pedals,"piano can be used for sound, which makes it different from tuba",No
456,5935,piano and tuba can be discriminated with pedals,"piano is made of strings, which makes it different from tuba",No
1517,8299,elephant and deer can be discriminated with tusks,"elephant can be used for human transport, which makes it different from deer",No
1517,10584,elephant and deer can be discriminated with tusks,"elephant can be used for riding, which makes it different from deer",No
1003,4902,octopus and tuna can be discriminated with cups,"octopus is a mollusk, which makes it different from tuna",No
1003,14829,octopus and tuna can be discriminated with cups,"octopus have (a) legs/tentacles, which makes it different from tuna",Yes
1003,7525,octopus and tuna can be discriminated with cups,"octopus have (a) legs, which makes it different from tuna",Yes
463,3779,barrel and bolts can be discriminated with bands,"barrel is a vessel, which makes it different from bolts",No
463,4855,barrel and bolts can be discriminated with bands,"barrel can transport liquids, which makes it different from bolts",No
463,9206,barrel and bolts can be discriminated with bands,"barrel can hold water, which makes it different from bolts",No
718,3779,barrel and bolts can be discriminated with lid,"barrel is a vessel, which makes it different from bolts",No
718,4855,barrel and bolts can be discriminated with lid,"barrel can transport liquids, which makes it different from bolts",No
718,9206,barrel and bolts can be discriminated with lid,"barrel can hold water, which makes it different from bolts",No
1816,5979,boots and bag can be discriminated with laces,"boots can be found on your feet, which makes it different from bag",No
1816,13353,boots and bag can be discriminated with laces,"boots is a piece of clothing, which makes it different from bag",No
1816,11845,boots and bag can be discriminated with laces,"boots can be found on lower body, which makes it different from bag",No
1816,3851,boots and bag can be discriminated with laces,"boots is part of (a) lower waistline, which makes it different from bag",No
467,2897,bacon and butter can be discriminated with pork,"bacon is a meat, which makes it different from butter",Yes
469,3717,hawk and duck can be discriminated with claws,"hawk have (a) large wing span, which makes it different from duck",No
469,15299,hawk and duck can be discriminated with claws,"hawk is a bird of prey, which makes it different from duck",No
469,7562,hawk and duck can be discriminated with claws,"hawk is a predator, which makes it different from duck",No
469,11857,hawk and duck can be discriminated with claws,"hawk can attack others, which makes it different from duck",No
473,6799,vulture and owl can be discriminated with talons,"vulture have (a) large wing span, which makes it different from owl",No
473,10468,vulture and owl can be discriminated with talons,"vulture have (a) large wingspan, which makes it different from owl",No
833,1104,rattlesnake and beaver can be discriminated with scales,"rattlesnake can hunt other animals, which makes it different from beaver",No
833,8872,rattlesnake and beaver can be discriminated with scales,"rattlesnake can be found underground, which makes it different from beaver",No
669,1104,rattlesnake and beaver can be discriminated with slender,"rattlesnake can hunt other animals, which makes it different from beaver",No
669,8872,rattlesnake and beaver can be discriminated with slender,"rattlesnake can be found underground, which makes it different from beaver",No
617,10508,apartment and cottage can be discriminated with bedrooms,"apartment is typically a rentable location, which makes it different from cottage",No
617,10810,apartment and cottage can be discriminated with bedrooms,"apartment is made of concrete, which makes it different from cottage",No
617,15433,apartment and cottage can be discriminated with bedrooms,"apartment is a usually rented, which makes it different from cottage",No
1041,6012,salmon and asparagus can be discriminated with gills,"salmon have (a) red shell when cooked, which makes it different from asparagus",No
1041,11551,salmon and asparagus can be discriminated with gills,"salmon have (a) fins, which makes it different from asparagus",Yes
1041,2861,salmon and asparagus can be discriminated with gills,"salmon is a water animal, which makes it different from asparagus",No
1041,6509,salmon and asparagus can be discriminated with gills,"salmon can be found at sea, which makes it different from asparagus",No
1041,14548,salmon and asparagus can be discriminated with gills,"salmon is a fish, which makes it different from asparagus",No
484,13580,barn and oak can be discriminated with loft,"barn is made of one or more rooms, which makes it different from oak",No
485,10289,camel and donkey can be discriminated with spits,"camel can be found at the supermarket deli, which makes it different from donkey",No
485,8785,camel and donkey can be discriminated with spits,"camel can be found jungle, which makes it different from donkey",No
488,100,bison and leopard can be discriminated with herds,"bison have (a) horn or antler, which makes it different from leopard",No
488,12845,bison and leopard can be discriminated with herds,"bison is a has horns, which makes it different from leopard",No
3831,14733,tank and truck can be discriminated with guns,"tank can be used for war, which makes it different from truck",No
492,14734,neck and toe can be discriminated with head,"neck is part of (a) the upper body, which makes it different from toe",Not Sure
492,4258,neck and toe can be discriminated with head,"neck is a limb, which makes it different from toe",No
492,3927,neck and toe can be discriminated with head,"neck is a upper body part, which makes it different from toe",Not Sure
492,125,neck and toe can be discriminated with head,"neck can be found upper body, which makes it different from toe",Not Sure
492,634,neck and toe can be discriminated with head,"neck is upper body, which makes it different from toe",Not Sure
492,7899,neck and toe can be discriminated with head,"neck can be found in your upper body, which makes it different from toe",Not Sure
492,7076,neck and toe can be discriminated with head,"neck is made of upper body parts, which makes it different from toe",Not Sure
495,3177,crab and octopus can be discriminated with sideways,"crab have (a) shell, which makes it different from octopus",No
2252,15402,robe and jacket can be discriminated with materials,"robe is a white object, which makes it different from jacket",No
2252,6140,robe and jacket can be discriminated with materials,"robe have (a) male on it, which makes it different from jacket",No
2200,15402,robe and jacket can be discriminated with cloth,"robe is a white object, which makes it different from jacket",No
2200,6140,robe and jacket can be discriminated with cloth,"robe have (a) male on it, which makes it different from jacket",No
3567,13128,belt and bolts can be discriminated with holes,"belt can be used for restraining things, which makes it different from bolts",No
502,15074,squirrel and otter can be discriminated with nuts,"squirrel have (a) long tail, which makes it different from otter",No
502,10703,squirrel and otter can be discriminated with nuts,"squirrel can be found on  a tree, which makes it different from otter",No
502,14678,squirrel and otter can be discriminated with nuts,"squirrel is a this is more responsive heeyyy, which makes it different from otter",No
502,5669,squirrel and otter can be discriminated with nuts,"squirrel have (a) big ears, which makes it different from otter",No
508,2785,kidney and bone can be discriminated with urine,"kidney is a limb, which makes it different from bone",No
1717,3277,rope and wheel can be discriminated with thin,"rope can be used for restraining things, which makes it different from wheel",No
1717,858,rope and wheel can be discriminated with thin,"rope can be used for a typical plumbing job, which makes it different from wheel",No
1717,9716,rope and wheel can be discriminated with thin,"rope can be wrapped around something, which makes it different from wheel",No
511,6197,girlfriend and aunt can be discriminated with split,"girlfriend is two syllables, which makes it different from aunt",No
1840,12549,shoes and jacket can be discriminated with sizes,"shoes can keep legs warm, which makes it different from jacket",Not Sure
1840,12278,shoes and jacket can be discriminated with sizes,"shoes can be found on lower body, which makes it different from jacket",No
1840,9237,shoes and jacket can be discriminated with sizes,"shoes is part of (a) pair, which makes it different from jacket",No
1840,7838,shoes and jacket can be discriminated with sizes,"shoes can be found on your feet, which makes it different from jacket",No
1840,5992,shoes and jacket can be discriminated with sizes,"shoes can be used for wearing on your feet, which makes it different from jacket",No
1840,6486,shoes and jacket can be discriminated with sizes,"shoes can be found foot, which makes it different from jacket",No
1840,3485,shoes and jacket can be discriminated with sizes,"shoes can be used for feet, which makes it different from jacket",No
1840,15021,shoes and jacket can be discriminated with sizes,"shoes is part of (a) lower waistline, which makes it different from jacket",No
1890,12549,shoes and jacket can be discriminated with suede,"shoes can keep legs warm, which makes it different from jacket",No
1890,12278,shoes and jacket can be discriminated with suede,"shoes can be found on lower body, which makes it different from jacket",No
1890,9237,shoes and jacket can be discriminated with suede,"shoes is part of (a) pair, which makes it different from jacket",No
1890,7838,shoes and jacket can be discriminated with suede,"shoes can be found on your feet, which makes it different from jacket",No
1890,5992,shoes and jacket can be discriminated with suede,"shoes can be used for wearing on your feet, which makes it different from jacket",No
1890,6486,shoes and jacket can be discriminated with suede,"shoes can be found foot, which makes it different from jacket",No
1890,3485,shoes and jacket can be discriminated with suede,"shoes can be used for feet, which makes it different from jacket",No
1890,15021,shoes and jacket can be discriminated with suede,"shoes is part of (a) lower waistline, which makes it different from jacket",No
2147,12549,shoes and jacket can be discriminated with laces,"shoes can keep legs warm, which makes it different from jacket",No
2147,12278,shoes and jacket can be discriminated with laces,"shoes can be found on lower body, which makes it different from jacket",No
2147,9237,shoes and jacket can be discriminated with laces,"shoes is part of (a) pair, which makes it different from jacket",No
2147,7838,shoes and jacket can be discriminated with laces,"shoes can be found on your feet, which makes it different from jacket",No
2147,5992,shoes and jacket can be discriminated with laces,"shoes can be used for wearing on your feet, which makes it different from jacket",No
2147,6486,shoes and jacket can be discriminated with laces,"shoes can be found foot, which makes it different from jacket",No
2147,3485,shoes and jacket can be discriminated with laces,"shoes can be used for feet, which makes it different from jacket",No
2147,15021,shoes and jacket can be discriminated with laces,"shoes is part of (a) lower waistline, which makes it different from jacket",No
513,12549,shoes and jacket can be discriminated with heels,"shoes can keep legs warm, which makes it different from jacket",No
513,12278,shoes and jacket can be discriminated with heels,"shoes can be found on lower body, which makes it different from jacket",No
513,9237,shoes and jacket can be discriminated with heels,"shoes is part of (a) pair, which makes it different from jacket",No
513,7838,shoes and jacket can be discriminated with heels,"shoes can be found on your feet, which makes it different from jacket",No
513,5992,shoes and jacket can be discriminated with heels,"shoes can be used for wearing on your feet, which makes it different from jacket",No
513,6486,shoes and jacket can be discriminated with heels,"shoes can be found foot, which makes it different from jacket",No
513,3485,shoes and jacket can be discriminated with heels,"shoes can be used for feet, which makes it different from jacket",No
513,15021,shoes and jacket can be discriminated with heels,"shoes is part of (a) lower waistline, which makes it different from jacket",No
515,12549,shoes and jacket can be discriminated with soles,"shoes can keep legs warm, which makes it different from jacket",No
515,12278,shoes and jacket can be discriminated with soles,"shoes can be found on lower body, which makes it different from jacket",No
515,9237,shoes and jacket can be discriminated with soles,"shoes is part of (a) pair, which makes it different from jacket",No
515,7838,shoes and jacket can be discriminated with soles,"shoes can be found on your feet, which makes it different from jacket",No
515,5992,shoes and jacket can be discriminated with soles,"shoes can be used for wearing on your feet, which makes it different from jacket",No
515,6486,shoes and jacket can be discriminated with soles,"shoes can be found foot, which makes it different from jacket",No
515,3485,shoes and jacket can be discriminated with soles,"shoes can be used for feet, which makes it different from jacket",No
515,15021,shoes and jacket can be discriminated with soles,"shoes is part of (a) lower waistline, which makes it different from jacket",No
3519,1094,tray and strainer can be discriminated with square,"tray is part of a car, which makes it different from strainer",No
3086,7079,camel and goat can be discriminated with humps,"camel is a teeth, which makes it different from goat",No
3086,5120,camel and goat can be discriminated with humps,"camel can be used for riding, which makes it different from goat",No
521,13965,barn and house can be discriminated with stalls,"barn have (a) start with a b, which makes it different from house",No
521,3751,barn and house can be discriminated with stalls,"barn is beginning with a letter b, which makes it different from house",No
523,3035,rabbit and sheep can be discriminated with carrots,"rabbit is smaller than a desk, which makes it different from sheep",No
523,3833,rabbit and sheep can be discriminated with carrots,"rabbit have (a) fur, which makes it different from sheep",No
874,5101,hawk and woodpecker can be discriminated with soars,"hawk have (a) large wing span, which makes it different from woodpecker",No
874,12907,hawk and woodpecker can be discriminated with soars,"hawk is a predator, which makes it different from woodpecker",No
3074,5101,hawk and woodpecker can be discriminated with mice,"hawk have (a) large wing span, which makes it different from woodpecker",No
3074,12907,hawk and woodpecker can be discriminated with mice,"hawk is a predator, which makes it different from woodpecker",Yes
2331,12946,wheel and bolts can be discriminated with rims,"wheel have (a) turning elements(knobs, wheels, etc.), which makes it different from bolts",Yes
2331,7722,wheel and bolts can be discriminated with rims,"wheel can capable of make loud sounds, which makes it different from bolts",No
2331,6346,wheel and bolts can be discriminated with rims,"wheel is round shaped, which makes it different from bolts",No
2331,15180,wheel and bolts can be discriminated with rims,"wheel is part of (a) tire, which makes it different from bolts",Yes
532,12645,beetle and caterpillar can be discriminated with black,"beetle is a crustecean, which makes it different from caterpillar",No
532,9216,beetle and caterpillar can be discriminated with black,"beetle can fly, which makes it different from caterpillar",No
532,9045,beetle and caterpillar can be discriminated with black,"beetle have (a) wings, which makes it different from caterpillar",No
532,9126,beetle and caterpillar can be discriminated with black,"beetle is an insect, which makes it different from caterpillar",No
532,3800,beetle and caterpillar can be discriminated with black,"beetle can be found nature, which makes it different from caterpillar",No
774,2316,stereo and plug can be discriminated with electrical,"stereo is a related to music, which makes it different from plug",No
774,9994,stereo and plug can be discriminated with electrical,"stereo can be turned on, which makes it different from plug",Yes
774,4418,stereo and plug can be discriminated with electrical,"stereo is a digital device, which makes it different from plug",Yes
774,8996,stereo and plug can be discriminated with electrical,"stereo can consume electricity, which makes it different from plug",Yes
774,6954,stereo and plug can be discriminated with electrical,"stereo can capable of make loud sounds, which makes it different from plug",No
774,14414,stereo and plug can be discriminated with electrical,"stereo have (a) string or line, which makes it different from plug",No
774,7733,stereo and plug can be discriminated with electrical,"stereo can make or play music, which makes it different from plug",No
774,12414,stereo and plug can be discriminated with electrical,"stereo have (a) turning elements(knobs, wheels, etc.), which makes it different from plug",No
774,11209,stereo and plug can be discriminated with electrical,"stereo can be used for music related entertainment, which makes it different from plug",No
536,2316,stereo and plug can be discriminated with speakers,"stereo is a related to music, which makes it different from plug",No
536,9994,stereo and plug can be discriminated with speakers,"stereo can be turned on, which makes it different from plug",No
536,4418,stereo and plug can be discriminated with speakers,"stereo is a digital device, which makes it different from plug",No
536,8996,stereo and plug can be discriminated with speakers,"stereo can consume electricity, which makes it different from plug",No
536,6954,stereo and plug can be discriminated with speakers,"stereo can capable of make loud sounds, which makes it different from plug",Yes
536,14414,stereo and plug can be discriminated with speakers,"stereo have (a) string or line, which makes it different from plug",No
536,7733,stereo and plug can be discriminated with speakers,"stereo can make or play music, which makes it different from plug",Yes
536,12414,stereo and plug can be discriminated with speakers,"stereo have (a) turning elements(knobs, wheels, etc.), which makes it different from plug",No
536,11209,stereo and plug can be discriminated with speakers,"stereo can be used for music related entertainment, which makes it different from plug",No
2954,5852,bolts and rope can be discriminated with sizes,"bolts have (a) a type of metal, which makes it different from rope",No
2954,13528,bolts and rope can be discriminated with sizes,"bolts can be used for building, which makes it different from rope",No
2954,8247,bolts and rope can be discriminated with sizes,"bolts have (a) number on it, which makes it different from rope",No
2954,5260,bolts and rope can be discriminated with sizes,"bolts can be found in a toolbox, which makes it different from rope",No
2954,10382,bolts and rope can be discriminated with sizes,"bolts is made of metal/steel, which makes it different from rope",No
2954,11892,bolts and rope can be discriminated with sizes,"bolts can be found at an electronics store, which makes it different from rope",No
2954,10326,bolts and rope can be discriminated with sizes,"bolts can commonly be found at home, which makes it different from rope",No
868,6482,canoe and jeep can be discriminated with bark,"canoe is a type of watercraft, which makes it different from jeep",Not Sure
868,4840,canoe and jeep can be discriminated with bark,"canoe can be found in water, which makes it different from jeep",No
868,695,canoe and jeep can be discriminated with bark,"canoe can be used for water, which makes it different from jeep",No
868,3631,canoe and jeep can be discriminated with bark,"canoe can be used for riding on water, which makes it different from jeep",No
3773,9899,bike and skateboard can be discriminated with gears,"bike is made of metal, which makes it different from skateboard",No
3773,12006,bike and skateboard can be discriminated with gears,"bike have (a) circular component, which makes it different from skateboard",No
3773,4344,bike and skateboard can be discriminated with gears,"bike have (a) handle, which makes it different from skateboard",No
3773,6641,bike and skateboard can be discriminated with gears,"bike have (a) wheels, which makes it different from skateboard",No
549,14572,shoulder and leg can be discriminated with arm,"shoulder is part of (a) the upper body, which makes it different from leg",Not Sure
549,5587,shoulder and leg can be discriminated with arm,"shoulder is upper body, which makes it different from leg",Not Sure
549,1552,shoulder and leg can be discriminated with arm,"shoulder is a joint, which makes it different from leg",No
549,5212,shoulder and leg can be discriminated with arm,"shoulder is part of (a) upper body, which makes it different from leg",Not Sure
549,10340,shoulder and leg can be discriminated with arm,"shoulder is a upper body part, which makes it different from leg",Not Sure
549,11094,shoulder and leg can be discriminated with arm,"shoulder can be found upper body, which makes it different from leg",Not Sure
549,960,shoulder and leg can be discriminated with arm,"shoulder is a limb, which makes it different from leg",No
549,4949,shoulder and leg can be discriminated with arm,"shoulder can be found in your upper body, which makes it different from leg",Not Sure
549,8662,shoulder and leg can be discriminated with arm,"shoulder is made of upper body parts, which makes it different from leg",Not Sure
552,10255,mole and squirrel can be discriminated with claws,"mole can go underground, which makes it different from squirrel",No
552,744,mole and squirrel can be discriminated with claws,"mole is 4 letters long, which makes it different from squirrel",No
552,474,mole and squirrel can be discriminated with claws,"mole can be found underground, which makes it different from squirrel",No
1161,10255,mole and squirrel can be discriminated with burrows,"mole can go underground, which makes it different from squirrel",Yes
1161,744,mole and squirrel can be discriminated with burrows,"mole is 4 letters long, which makes it different from squirrel",No
1161,474,mole and squirrel can be discriminated with burrows,"mole can be found underground, which makes it different from squirrel",Yes
3124,10255,mole and squirrel can be discriminated with holes,"mole can go underground, which makes it different from squirrel",Yes
3124,744,mole and squirrel can be discriminated with holes,"mole is 4 letters long, which makes it different from squirrel",No
3124,474,mole and squirrel can be discriminated with holes,"mole can be found underground, which makes it different from squirrel",Yes
555,13433,octopus and lobster can be discriminated with cups,"octopus is a mollusk, which makes it different from lobster",No
555,4526,octopus and lobster can be discriminated with cups,"octopus can be found at sea, which makes it different from lobster",No
558,1923,giraffe and gorilla can be discriminated with leaves,"giraffe have (a) hooves, which makes it different from gorilla",No
559,2221,flute and saxophone can be discriminated with thin,"flute can be used for sound, which makes it different from saxophone",No
559,13493,flute and saxophone can be discriminated with thin,"flute is part of (a) woodwind, which makes it different from saxophone",No
559,12406,flute and saxophone can be discriminated with thin,"flute have (a) tube, which makes it different from saxophone",No
559,8989,flute and saxophone can be discriminated with thin,"flute is played with just breath, which makes it different from saxophone",No
1900,2221,flute and saxophone can be discriminated with holes,"flute can be used for sound, which makes it different from saxophone",No
1900,13493,flute and saxophone can be discriminated with holes,"flute is part of (a) woodwind, which makes it different from saxophone",No
1900,12406,flute and saxophone can be discriminated with holes,"flute have (a) tube, which makes it different from saxophone",No
1900,8989,flute and saxophone can be discriminated with holes,"flute is played with just breath, which makes it different from saxophone",No
1144,5395,helicopter and jet can be discriminated with flies,"helicopter have (a) the ability to fly, which makes it different from jet",Yes
3607,11843,blouse and skirt can be discriminated with silk,"blouse can be found on your upper torso, which makes it different from skirt",No
3607,6998,blouse and skirt can be discriminated with silk,"blouse have (a) sleeves, which makes it different from skirt",No
3607,15224,blouse and skirt can be discriminated with silk,"blouse is a white object, which makes it different from skirt",No
3607,6990,blouse and skirt can be discriminated with silk,"blouse have (a) piece of clothing that opens, which makes it different from skirt",No
729,5185,camel and tiger can be discriminated with hump,"camel can be used for human transport, which makes it different from tiger",No
729,3613,camel and tiger can be discriminated with hump,"camel can be domesticated, which makes it different from tiger",No
729,14857,camel and tiger can be discriminated with hump,"camel can be used for riding, which makes it different from tiger",No
729,7339,camel and tiger can be discriminated with hump,"camel is a herbivore, which makes it different from tiger",No
729,15222,camel and tiger can be discriminated with hump,"camel can be found in africa, which makes it different from tiger",No
729,9320,camel and tiger can be discriminated with hump,"camel can be found jungle, which makes it different from tiger",No
729,5854,camel and tiger can be discriminated with hump,"camel is domesticable (usually), which makes it different from tiger",No
729,12195,camel and tiger can be discriminated with hump,"camel have (a) hooves, which makes it different from tiger",No
1688,2341,bed and cottage can be discriminated with mattress,"bed have (a) start with a b, which makes it different from cottage",No
1688,14856,bed and cottage can be discriminated with mattress,"bed is a component of a home, which makes it different from cottage",No
1688,11364,bed and cottage can be discriminated with mattress,"bed is part of (a) set of furniture, which makes it different from cottage",No
1688,14136,bed and cottage can be discriminated with mattress,"bed can be found at your home, which makes it different from cottage",No
1688,4739,bed and cottage can be discriminated with mattress,"bed is beginning with a letter b, which makes it different from cottage",No
3499,2341,bed and cottage can be discriminated with springs,"bed have (a) start with a b, which makes it different from cottage",No
3499,14856,bed and cottage can be discriminated with springs,"bed is a component of a home, which makes it different from cottage",No
