reference_id,candidate_id,reference_statement,candidate_statement,overlap
1652,9907,blender and spoon can be discriminated with electrical,"blender is electrically powered, which makes it different from spoon",Yes
1652,14021,blender and spoon can be discriminated with electrical,"blender is using electricity, which makes it different from spoon",Yes
1652,14675,blender and spoon can be discriminated with electrical,"blender is consuming electricity, which makes it different from spoon",Yes
1652,15017,blender and spoon can be discriminated with electrical,"blender have (a) power supply, which makes it different from spoon",Yes
418,196,dog and pony can be discriminated with cats,"dog can be domesticated, which makes it different from pony",No
418,6918,dog and pony can be discriminated with cats,"dog have (a) fur, which makes it different from pony",No
418,10316,dog and pony can be discriminated with cats,"dog is carnivorous, which makes it different from pony",No
418,7212,dog and pony can be discriminated with cats,"dog is a typical pet, which makes it different from pony",Yes
418,5046,dog and pony can be discriminated with cats,"dog have (a) paws, which makes it different from pony",No
2541,13513,cabin and cottage can be discriminated with logs,"cabin have (a)  5 letters or less, which makes it different from cottage",No
1954,4652,lamp and candle can be discriminated with lightbulbs,"lamp is made of glass, which makes it different from candle",No
3682,4652,lamp and candle can be discriminated with shade,"lamp is made of glass, which makes it different from candle",No
3897,4652,lamp and candle can be discriminated with switch,"lamp is made of glass, which makes it different from candle",No
425,10147,cherry and cucumber can be discriminated with pit,"cherry is a fruit, which makes it different from cucumber",No
426,1883,shoes and dress can be discriminated with heels,"shoes can keep legs warm, which makes it different from dress",No
426,7234,shoes and dress can be discriminated with heels,"shoes can be found on lower body, which makes it different from dress",No
426,5655,shoes and dress can be discriminated with heels,"shoes is part of (a) pair, which makes it different from dress",No
426,10027,shoes and dress can be discriminated with heels,"shoes can be found on your feet, which makes it different from dress",No
426,9600,shoes and dress can be discriminated with heels,"shoes can be used for wearing on your feet, which makes it different from dress",No
426,7457,shoes and dress can be discriminated with heels,"shoes can be found foot, which makes it different from dress",No
426,15308,shoes and dress can be discriminated with heels,"shoes can be used for feet, which makes it different from dress",No
429,129,blouse and shirt can be discriminated with silk,"blouse is worn by woman (usually), which makes it different from shirt",No
430,10496,prune and lemon can be discriminated with purple,"prune can be eaten in one bite, which makes it different from lemon",No
430,2807,prune and lemon can be discriminated with purple,"prune have (a) single hard pit, which makes it different from lemon",No
461,8457,elephant and giraffe can be discriminated with ears,"elephant have (a) antlers/tusks, which makes it different from giraffe",No
461,1957,elephant and giraffe can be discriminated with ears,"elephant have (a) antlers or tusks, which makes it different from giraffe",No
461,13038,elephant and giraffe can be discriminated with ears,"elephant can fly, which makes it different from giraffe",No
461,12361,elephant and giraffe can be discriminated with ears,"elephant is a has horns, which makes it different from giraffe",No
461,9335,elephant and giraffe can be discriminated with ears,"elephant have (a) horn or antler, which makes it different from giraffe",No
461,8854,elephant and giraffe can be discriminated with ears,"elephant have (a) trunk, which makes it different from giraffe",No
431,8457,elephant and giraffe can be discriminated with tusks,"elephant have (a) antlers/tusks, which makes it different from giraffe",Yes
431,1957,elephant and giraffe can be discriminated with tusks,"elephant have (a) antlers or tusks, which makes it different from giraffe",Yes
431,13038,elephant and giraffe can be discriminated with tusks,"elephant can fly, which makes it different from giraffe",No
431,12361,elephant and giraffe can be discriminated with tusks,"elephant is a has horns, which makes it different from giraffe",No
431,9335,elephant and giraffe can be discriminated with tusks,"elephant have (a) horn or antler, which makes it different from giraffe",No
431,8854,elephant and giraffe can be discriminated with tusks,"elephant have (a) trunk, which makes it different from giraffe",No
435,12800,squirrel and mink can be discriminated with nuts,"squirrel is a herbivore, which makes it different from mink",No
435,11307,squirrel and mink can be discriminated with nuts,"squirrel have (a) big ears, which makes it different from mink",No
435,52,squirrel and mink can be discriminated with nuts,"squirrel can be found on tree, which makes it different from mink",No
435,3746,squirrel and mink can be discriminated with nuts,"squirrel can be held, which makes it different from mink",No
435,10422,squirrel and mink can be discriminated with nuts,"squirrel can be found on  a tree, which makes it different from mink",No
1539,13360,rattlesnake and squirrel can be discriminated with fangs,"rattlesnake can hunt other animals, which makes it different from squirrel",No
1539,4463,rattlesnake and squirrel can be discriminated with fangs,"rattlesnake is a reptile, which makes it different from squirrel",No
1539,3362,rattlesnake and squirrel can be discriminated with fangs,"rattlesnake can be found underground, which makes it different from squirrel",No
3329,13360,rattlesnake and squirrel can be discriminated with rodents,"rattlesnake can hunt other animals, which makes it different from squirrel",No
3329,4463,rattlesnake and squirrel can be discriminated with rodents,"rattlesnake is a reptile, which makes it different from squirrel",No
3329,3362,rattlesnake and squirrel can be discriminated with rodents,"rattlesnake can be found underground, which makes it different from squirrel",No
3932,13360,rattlesnake and squirrel can be discriminated with bites,"rattlesnake can hunt other animals, which makes it different from squirrel",No
3932,4463,rattlesnake and squirrel can be discriminated with bites,"rattlesnake is a reptile, which makes it different from squirrel",No
3932,3362,rattlesnake and squirrel can be discriminated with bites,"rattlesnake can be found underground, which makes it different from squirrel",No
448,9205,shotgun and grenade can be discriminated with trigger,"shotgun is longer than one foot, which makes it different from grenade",No
448,10075,shotgun and grenade can be discriminated with trigger,"shotgun can be used for bullets, which makes it different from grenade",No
448,3225,shotgun and grenade can be discriminated with trigger,"shotgun can blow things up, which makes it different from grenade",No
448,4813,shotgun and grenade can be discriminated with trigger,"shotgun have (a) finger trigger, which makes it different from grenade",Yes
451,14339,socks and trousers can be discriminated with holes,"socks can be found on your feet, which makes it different from trousers",No
451,10717,socks and trousers can be discriminated with holes,"socks can be used for feet, which makes it different from trousers",No
453,8598,salmon and eel can be discriminated with gills,"salmon is a fish, which makes it different from eel",Yes
453,5526,salmon and eel can be discriminated with gills,"salmon can be found in sea, which makes it different from eel",No
453,10139,salmon and eel can be discriminated with gills,"salmon have (a) fins, which makes it different from eel",No
1048,3206,rabbit and cow can be discriminated with carrots,"rabbit is fluffy, which makes it different from cow",No
1048,8630,rabbit and cow can be discriminated with carrots,"rabbit is a common pet, which makes it different from cow",No
1048,2115,rabbit and cow can be discriminated with carrots,"rabbit is part of (a) jumping, which makes it different from cow",No
1048,7652,rabbit and cow can be discriminated with carrots,"rabbit have (a) fur, which makes it different from cow",No
456,12469,piano and tuba can be discriminated with pedals,"piano can be used for sound, which makes it different from tuba",No
456,5935,piano and tuba can be discriminated with pedals,"piano is made of strings, which makes it different from tuba",No
457,8299,elephant and deer can be discriminated with ears,"elephant can be used for human transport, which makes it different from deer",No
457,10584,elephant and deer can be discriminated with ears,"elephant can be used for riding, which makes it different from deer",No
1003,4902,octopus and tuna can be discriminated with cups,"octopus is a mollusk, which makes it different from tuna",No
1003,14829,octopus and tuna can be discriminated with cups,"octopus have (a) legs/tentacles, which makes it different from tuna",No
1003,7525,octopus and tuna can be discriminated with cups,"octopus have (a) legs, which makes it different from tuna",No
463,3779,barrel and bolts can be discriminated with bands,"barrel is a vessel, which makes it different from bolts",No
463,4855,barrel and bolts can be discriminated with bands,"barrel can transport liquids, which makes it different from bolts",No
463,9206,barrel and bolts can be discriminated with bands,"barrel can hold water, which makes it different from bolts",No
718,3779,barrel and bolts can be discriminated with lid,"barrel is a vessel, which makes it different from bolts",No
718,4855,barrel and bolts can be discriminated with lid,"barrel can transport liquids, which makes it different from bolts",No
718,9206,barrel and bolts can be discriminated with lid,"barrel can hold water, which makes it different from bolts",No
1466,5979,boots and bag can be discriminated with rubber,"boots can be found on your feet, which makes it different from bag",No
1466,13353,boots and bag can be discriminated with rubber,"boots is a piece of clothing, which makes it different from bag",No
1466,11845,boots and bag can be discriminated with rubber,"boots can be found on lower body, which makes it different from bag",No
1466,3851,boots and bag can be discriminated with rubber,"boots is part of (a) lower waistline, which makes it different from bag",No
466,4165,mackerel and squid can be discriminated with fins,"mackerel is a fish, which makes it different from squid",No
466,13889,mackerel and squid can be discriminated with fins,"mackerel have (a) fins, which makes it different from squid",Yes
3614,3717,hawk and duck can be discriminated with mice,"hawk have (a) large wing span, which makes it different from duck",No
3614,15299,hawk and duck can be discriminated with mice,"hawk is a bird of prey, which makes it different from duck",No
3614,7562,hawk and duck can be discriminated with mice,"hawk is a predator, which makes it different from duck",Yes
3614,11857,hawk and duck can be discriminated with mice,"hawk can attack others, which makes it different from duck",No
476,13319,wall and door can be discriminated with cement,"wall can be used for lighting, which makes it different from door",No
667,1104,rattlesnake and beaver can be discriminated with fangs,"rattlesnake can hunt other animals, which makes it different from beaver",No
667,8872,rattlesnake and beaver can be discriminated with fangs,"rattlesnake can be found underground, which makes it different from beaver",No
669,1104,rattlesnake and beaver can be discriminated with slender,"rattlesnake can hunt other animals, which makes it different from beaver",No
669,8872,rattlesnake and beaver can be discriminated with slender,"rattlesnake can be found underground, which makes it different from beaver",No
479,10508,apartment and cottage can be discriminated with balcony,"apartment is typically a rentable location, which makes it different from cottage",No
479,10810,apartment and cottage can be discriminated with balcony,"apartment is made of concrete, which makes it different from cottage",No
479,15433,apartment and cottage can be discriminated with balcony,"apartment is a usually rented, which makes it different from cottage",No
1041,6012,salmon and asparagus can be discriminated with gills,"salmon have (a) red shell when cooked, which makes it different from asparagus",No
1041,11551,salmon and asparagus can be discriminated with gills,"salmon have (a) fins, which makes it different from asparagus",No
1041,2861,salmon and asparagus can be discriminated with gills,"salmon is a water animal, which makes it different from asparagus",No
1041,6509,salmon and asparagus can be discriminated with gills,"salmon can be found at sea, which makes it different from asparagus",No
1041,14548,salmon and asparagus can be discriminated with gills,"salmon is a fish, which makes it different from asparagus",Yes
483,6012,salmon and asparagus can be discriminated with fins,"salmon have (a) red shell when cooked, which makes it different from asparagus",No
483,11551,salmon and asparagus can be discriminated with fins,"salmon have (a) fins, which makes it different from asparagus",Yes
483,2861,salmon and asparagus can be discriminated with fins,"salmon is a water animal, which makes it different from asparagus",No
483,6509,salmon and asparagus can be discriminated with fins,"salmon can be found at sea, which makes it different from asparagus",No
483,14548,salmon and asparagus can be discriminated with fins,"salmon is a fish, which makes it different from asparagus",No
3831,14733,tank and truck can be discriminated with guns,"tank can be used for war, which makes it different from truck",No
492,14734,neck and toe can be discriminated with head,"neck is part of (a) the upper body, which makes it different from toe",No
492,4258,neck and toe can be discriminated with head,"neck is a limb, which makes it different from toe",No
492,3927,neck and toe can be discriminated with head,"neck is a upper body part, which makes it different from toe",No
492,125,neck and toe can be discriminated with head,"neck can be found upper body, which makes it different from toe",No
492,634,neck and toe can be discriminated with head,"neck is upper body, which makes it different from toe",No
492,7899,neck and toe can be discriminated with head,"neck can be found in your upper body, which makes it different from toe",No
492,7076,neck and toe can be discriminated with head,"neck is made of upper body parts, which makes it different from toe",No
1612,3177,crab and octopus can be discriminated with claws,"crab have (a) shell, which makes it different from octopus",No
497,15402,robe and jacket can be discriminated with belt,"robe is a white object, which makes it different from jacket",No
497,6140,robe and jacket can be discriminated with belt,"robe have (a) male on it, which makes it different from jacket",No
2252,15402,robe and jacket can be discriminated with materials,"robe is a white object, which makes it different from jacket",No
2252,6140,robe and jacket can be discriminated with materials,"robe have (a) male on it, which makes it different from jacket",No
499,13128,belt and bolts can be discriminated with thin,"belt can be used for restraining things, which makes it different from bolts",No
1810,3875,house and bridge can be discriminated with bathrooms,"house have (a) roof, which makes it different from bridge",No
1810,9646,house and bridge can be discriminated with bathrooms,"house can be used for sleeping in, which makes it different from bridge",No
506,11428,falcon and hawk can be discriminated with talons,"falcon is part of (a) wild life, which makes it different from hawk",No
506,3925,falcon and hawk can be discriminated with talons,"falcon have (a) large wingspan, which makes it different from hawk",No
508,2785,kidney and bone can be discriminated with urine,"kidney is a limb, which makes it different from bone",No
1717,3277,rope and wheel can be discriminated with thin,"rope can be used for restraining things, which makes it different from wheel",No
1717,858,rope and wheel can be discriminated with thin,"rope can be used for a typical plumbing job, which makes it different from wheel",No
1717,9716,rope and wheel can be discriminated with thin,"rope can be wrapped around something, which makes it different from wheel",No
2892,3277,rope and wheel can be discriminated with twisted,"rope can be used for restraining things, which makes it different from wheel",Yes
2892,858,rope and wheel can be discriminated with twisted,"rope can be used for a typical plumbing job, which makes it different from wheel",No
2892,9716,rope and wheel can be discriminated with twisted,"rope can be wrapped around something, which makes it different from wheel",Yes
1840,12549,shoes and jacket can be discriminated with sizes,"shoes can keep legs warm, which makes it different from jacket",No
1840,12278,shoes and jacket can be discriminated with sizes,"shoes can be found on lower body, which makes it different from jacket",No
1840,9237,shoes and jacket can be discriminated with sizes,"shoes is part of (a) pair, which makes it different from jacket",No
1840,7838,shoes and jacket can be discriminated with sizes,"shoes can be found on your feet, which makes it different from jacket",No
1840,5992,shoes and jacket can be discriminated with sizes,"shoes can be used for wearing on your feet, which makes it different from jacket",No
1840,6486,shoes and jacket can be discriminated with sizes,"shoes can be found foot, which makes it different from jacket",No
1840,3485,shoes and jacket can be discriminated with sizes,"shoes can be used for feet, which makes it different from jacket",No
1840,15021,shoes and jacket can be discriminated with sizes,"shoes is part of (a) lower waistline, which makes it different from jacket",No
1890,12549,shoes and jacket can be discriminated with suede,"shoes can keep legs warm, which makes it different from jacket",No
1890,12278,shoes and jacket can be discriminated with suede,"shoes can be found on lower body, which makes it different from jacket",No
1890,9237,shoes and jacket can be discriminated with suede,"shoes is part of (a) pair, which makes it different from jacket",No
1890,7838,shoes and jacket can be discriminated with suede,"shoes can be found on your feet, which makes it different from jacket",No
1890,5992,shoes and jacket can be discriminated with suede,"shoes can be used for wearing on your feet, which makes it different from jacket",No
1890,6486,shoes and jacket can be discriminated with suede,"shoes can be found foot, which makes it different from jacket",No
1890,3485,shoes and jacket can be discriminated with suede,"shoes can be used for feet, which makes it different from jacket",No
1890,15021,shoes and jacket can be discriminated with suede,"shoes is part of (a) lower waistline, which makes it different from jacket",No
2147,12549,shoes and jacket can be discriminated with laces,"shoes can keep legs warm, which makes it different from jacket",No
2147,12278,shoes and jacket can be discriminated with laces,"shoes can be found on lower body, which makes it different from jacket",No
2147,9237,shoes and jacket can be discriminated with laces,"shoes is part of (a) pair, which makes it different from jacket",No
2147,7838,shoes and jacket can be discriminated with laces,"shoes can be found on your feet, which makes it different from jacket",No
2147,5992,shoes and jacket can be discriminated with laces,"shoes can be used for wearing on your feet, which makes it different from jacket",No
2147,6486,shoes and jacket can be discriminated with laces,"shoes can be found foot, which makes it different from jacket",No
2147,3485,shoes and jacket can be discriminated with laces,"shoes can be used for feet, which makes it different from jacket",No
2147,15021,shoes and jacket can be discriminated with laces,"shoes is part of (a) lower waistline, which makes it different from jacket",No
515,12549,shoes and jacket can be discriminated with soles,"shoes can keep legs warm, which makes it different from jacket",No
515,12278,shoes and jacket can be discriminated with soles,"shoes can be found on lower body, which makes it different from jacket",No
515,9237,shoes and jacket can be discriminated with soles,"shoes is part of (a) pair, which makes it different from jacket",No
515,7838,shoes and jacket can be discriminated with soles,"shoes can be found on your feet, which makes it different from jacket",No
515,5992,shoes and jacket can be discriminated with soles,"shoes can be used for wearing on your feet, which makes it different from jacket",No
515,6486,shoes and jacket can be discriminated with soles,"shoes can be found foot, which makes it different from jacket",No
515,3485,shoes and jacket can be discriminated with soles,"shoes can be used for feet, which makes it different from jacket",No
515,15021,shoes and jacket can be discriminated with soles,"shoes is part of (a) lower waistline, which makes it different from jacket",No
514,11772,plum and raspberry can be discriminated with pit,"plum have (a) stone inside, which makes it different from raspberry",No
514,253,plum and raspberry can be discriminated with pit,"plum have (a) big seed, which makes it different from raspberry",No
514,2918,plum and raspberry can be discriminated with pit,"plum have (a) single hard pit, which makes it different from raspberry",Yes
514,1523,plum and raspberry can be discriminated with pit,"plum have (a) stone, which makes it different from raspberry",Yes
516,1142,catfish and shrimp can be discriminated with gills,"catfish is a fish, which makes it different from shrimp",No
516,2899,catfish and shrimp can be discriminated with gills,"catfish have (a) red shell when cooked, which makes it different from shrimp",No
516,1651,catfish and shrimp can be discriminated with gills,"catfish have (a) fins, which makes it different from shrimp",No
518,1090,girlfriend and woman can be discriminated with boyfriend,"girlfriend is a family member, which makes it different from woman",No
3937,13965,barn and house can be discriminated with loft,"barn have (a) start with a b, which makes it different from house",No
3937,3751,barn and house can be discriminated with loft,"barn is beginning with a letter b, which makes it different from house",No
523,3035,rabbit and sheep can be discriminated with carrots,"rabbit is smaller than a desk, which makes it different from sheep",No
523,3833,rabbit and sheep can be discriminated with carrots,"rabbit have (a) fur, which makes it different from sheep",No
524,14865,eel and mackerel can be discriminated with electrical,"eel have (a) snake like body, which makes it different from mackerel",No
526,14988,pants and gown can be discriminated with legs,"pants is a worn on the lower body, which makes it different from gown",No
526,12678,pants and gown can be discriminated with legs,"pants is worn below the waist, which makes it different from gown",No
526,11636,pants and gown can be discriminated with legs,"pants can be found on lower body, which makes it different from gown",No
526,1947,pants and gown can be discriminated with legs,"pants have (a) two seperate pant legs, which makes it different from gown",Yes
845,12946,wheel and bolts can be discriminated with rubber,"wheel have (a) turning elements(knobs, wheels, etc.), which makes it different from bolts",No
845,7722,wheel and bolts can be discriminated with rubber,"wheel can capable of make loud sounds, which makes it different from bolts",No
845,6346,wheel and bolts can be discriminated with rubber,"wheel is round shaped, which makes it different from bolts",No
845,15180,wheel and bolts can be discriminated with rubber,"wheel is part of (a) tire, which makes it different from bolts",No
532,12645,beetle and caterpillar can be discriminated with black,"beetle is a crustecean, which makes it different from caterpillar",No
532,9216,beetle and caterpillar can be discriminated with black,"beetle can fly, which makes it different from caterpillar",No
532,9045,beetle and caterpillar can be discriminated with black,"beetle have (a) wings, which makes it different from caterpillar",No
532,9126,beetle and caterpillar can be discriminated with black,"beetle is an insect, which makes it different from caterpillar",No
532,3800,beetle and caterpillar can be discriminated with black,"beetle can be found nature, which makes it different from caterpillar",No
534,4714,tractor and scooter can be discriminated with large,"tractor is consuming fuel, which makes it different from scooter",No
534,11101,tractor and scooter can be discriminated with large,"tractor have (a) an engine, which makes it different from scooter",No
534,6657,tractor and scooter can be discriminated with large,"tractor can carry multiple people, which makes it different from scooter",Yes
534,9400,tractor and scooter can be discriminated with large,"tractor can hold more than one person, which makes it different from scooter",Yes
1171,2316,stereo and plug can be discriminated with turntable,"stereo is a related to music, which makes it different from plug",No
1171,9994,stereo and plug can be discriminated with turntable,"stereo can be turned on, which makes it different from plug",Yes
1171,4418,stereo and plug can be discriminated with turntable,"stereo is a digital device, which makes it different from plug",No
1171,8996,stereo and plug can be discriminated with turntable,"stereo can consume electricity, which makes it different from plug",No
1171,6954,stereo and plug can be discriminated with turntable,"stereo can capable of make loud sounds, which makes it different from plug",No
1171,14414,stereo and plug can be discriminated with turntable,"stereo have (a) string or line, which makes it different from plug",No
1171,7733,stereo and plug can be discriminated with turntable,"stereo can make or play music, which makes it different from plug",No
1171,12414,stereo and plug can be discriminated with turntable,"stereo have (a) turning elements(knobs, wheels, etc.), which makes it different from plug",Yes
1171,11209,stereo and plug can be discriminated with turntable,"stereo can be used for music related entertainment, which makes it different from plug",No
1856,10576,trout and crab can be discriminated with fins,"trout is a fish, which makes it different from crab",No
1856,12979,trout and crab can be discriminated with fins,"trout have (a) fins, which makes it different from crab",Yes
2954,5852,bolts and rope can be discriminated with sizes,"bolts have (a) a type of metal, which makes it different from rope",No
2954,13528,bolts and rope can be discriminated with sizes,"bolts can be used for building, which makes it different from rope",No
2954,8247,bolts and rope can be discriminated with sizes,"bolts have (a) number on it, which makes it different from rope",No
2954,5260,bolts and rope can be discriminated with sizes,"bolts can be found in a toolbox, which makes it different from rope",No
2954,10382,bolts and rope can be discriminated with sizes,"bolts is made of metal/steel, which makes it different from rope",No
2954,11892,bolts and rope can be discriminated with sizes,"bolts can be found at an electronics store, which makes it different from rope",No
2954,10326,bolts and rope can be discriminated with sizes,"bolts can commonly be found at home, which makes it different from rope",No
868,6482,canoe and jeep can be discriminated with bark,"canoe is a type of watercraft, which makes it different from jeep",No
868,4840,canoe and jeep can be discriminated with bark,"canoe can be found in water, which makes it different from jeep",No
868,695,canoe and jeep can be discriminated with bark,"canoe can be used for water, which makes it different from jeep",No
868,3631,canoe and jeep can be discriminated with bark,"canoe can be used for riding on water, which makes it different from jeep",No
2414,9899,bike and skateboard can be discriminated with bars,"bike is made of metal, which makes it different from skateboard",No
2414,12006,bike and skateboard can be discriminated with bars,"bike have (a) circular component, which makes it different from skateboard",No
2414,4344,bike and skateboard can be discriminated with bars,"bike have (a) handle, which makes it different from skateboard",No
2414,6641,bike and skateboard can be discriminated with bars,"bike have (a) wheels, which makes it different from skateboard",No
1614,9899,bike and skateboard can be discriminated with frame,"bike is made of metal, which makes it different from skateboard",No
1614,12006,bike and skateboard can be discriminated with frame,"bike have (a) circular component, which makes it different from skateboard",No
1614,4344,bike and skateboard can be discriminated with frame,"bike have (a) handle, which makes it different from skateboard",No
1614,6641,bike and skateboard can be discriminated with frame,"bike have (a) wheels, which makes it different from skateboard",No
549,14572,shoulder and leg can be discriminated with arm,"shoulder is part of (a) the upper body, which makes it different from leg",No
549,5587,shoulder and leg can be discriminated with arm,"shoulder is upper body, which makes it different from leg",No
549,1552,shoulder and leg can be discriminated with arm,"shoulder is a joint, which makes it different from leg",No
549,5212,shoulder and leg can be discriminated with arm,"shoulder is part of (a) upper body, which makes it different from leg",No
549,10340,shoulder and leg can be discriminated with arm,"shoulder is a upper body part, which makes it different from leg",No
549,11094,shoulder and leg can be discriminated with arm,"shoulder can be found upper body, which makes it different from leg",No
549,960,shoulder and leg can be discriminated with arm,"shoulder is a limb, which makes it different from leg",No
549,4949,shoulder and leg can be discriminated with arm,"shoulder can be found in your upper body, which makes it different from leg",No
549,8662,shoulder and leg can be discriminated with arm,"shoulder is made of upper body parts, which makes it different from leg",No
552,10255,mole and squirrel can be discriminated with claws,"mole can go underground, which makes it different from squirrel",No
552,744,mole and squirrel can be discriminated with claws,"mole is 4 letters long, which makes it different from squirrel",No
552,474,mole and squirrel can be discriminated with claws,"mole can be found underground, which makes it different from squirrel",No
1161,10255,mole and squirrel can be discriminated with burrows,"mole can go underground, which makes it different from squirrel",Yes
1161,744,mole and squirrel can be discriminated with burrows,"mole is 4 letters long, which makes it different from squirrel",No
1161,474,mole and squirrel can be discriminated with burrows,"mole can be found underground, which makes it different from squirrel",Yes
555,13433,octopus and lobster can be discriminated with cups,"octopus is a mollusk, which makes it different from lobster",No
555,4526,octopus and lobster can be discriminated with cups,"octopus can be found at sea, which makes it different from lobster",No
556,1166,hawk and dove can be discriminated with rodents,"hawk have (a) large wing span, which makes it different from dove",No
556,14470,hawk and dove can be discriminated with rodents,"hawk is a predator, which makes it different from dove",No
3222,5095,vulture and pigeon can be discriminated with bald,"vulture can attack others, which makes it different from pigeon",No
3222,8232,vulture and pigeon can be discriminated with bald,"vulture have (a) large wingspan, which makes it different from pigeon",No
3222,3264,vulture and pigeon can be discriminated with bald,"vulture is a bird of prey, which makes it different from pigeon",No
3222,14455,vulture and pigeon can be discriminated with bald,"vulture is a predator, which makes it different from pigeon",No
3222,1408,vulture and pigeon can be discriminated with bald,"vulture have (a) large wing span, which makes it different from pigeon",No
3222,12795,vulture and pigeon can be discriminated with bald,"vulture have (a) long beak, which makes it different from pigeon",No
559,2221,flute and saxophone can be discriminated with thin,"flute can be used for sound, which makes it different from saxophone",No
559,13493,flute and saxophone can be discriminated with thin,"flute is part of (a) woodwind, which makes it different from saxophone",No
559,12406,flute and saxophone can be discriminated with thin,"flute have (a) tube, which makes it different from saxophone",No
559,8989,flute and saxophone can be discriminated with thin,"flute is played with just breath, which makes it different from saxophone",No
618,5395,helicopter and jet can be discriminated with propellers,"helicopter have (a) the ability to fly, which makes it different from jet",No
562,11843,blouse and skirt can be discriminated with sleeves,"blouse can be found on your upper torso, which makes it different from skirt",No
562,6998,blouse and skirt can be discriminated with sleeves,"blouse have (a) sleeves, which makes it different from skirt",Yes
562,15224,blouse and skirt can be discriminated with sleeves,"blouse is a white object, which makes it different from skirt",No
562,6990,blouse and skirt can be discriminated with sleeves,"blouse have (a) piece of clothing that opens, which makes it different from skirt",No
564,7184,pear and grapefruit can be discriminated with stem,"pear is a word beginning with p, which makes it different from grapefruit",No
564,10768,pear and grapefruit can be discriminated with stem,"pear is sweet, which makes it different from grapefruit",No
564,13171,pear and grapefruit can be discriminated with stem,"pear have (a) edible skin, which makes it different from grapefruit",No
564,2414,pear and grapefruit can be discriminated with stem,"pear have (a) (usually) edible skin, which makes it different from grapefruit",No
564,7166,pear and grapefruit can be discriminated with stem,"pear have (a) edible skin (usually), which makes it different from grapefruit",No
566,2341,bed and cottage can be discriminated with sizes,"bed have (a) start with a b, which makes it different from cottage",No
566,14856,bed and cottage can be discriminated with sizes,"bed is a component of a home, which makes it different from cottage",No
566,11364,bed and cottage can be discriminated with sizes,"bed is part of (a) set of furniture, which makes it different from cottage",No
566,14136,bed and cottage can be discriminated with sizes,"bed can be found at your home, which makes it different from cottage",No
566,4739,bed and cottage can be discriminated with sizes,"bed is beginning with a letter b, which makes it different from cottage",No
1688,2341,bed and cottage can be discriminated with mattress,"bed have (a) start with a b, which makes it different from cottage",No
1688,14856,bed and cottage can be discriminated with mattress,"bed is a component of a home, which makes it different from cottage",No
1688,11364,bed and cottage can be discriminated with mattress,"bed is part of (a) set of furniture, which makes it different from cottage",No
1688,14136,bed and cottage can be discriminated with mattress,"bed can be found at your home, which makes it different from cottage",No
1688,4739,bed and cottage can be discriminated with mattress,"bed is beginning with a letter b, which makes it different from cottage",No
3397,14351,jacket and skirt can be discriminated with pockets,"jacket have (a) sleeves, which makes it different from skirt",No
3397,5551,jacket and skirt can be discriminated with pockets,"jacket can be found on your upper torso, which makes it different from skirt",No
3397,13434,jacket and skirt can be discriminated with pockets,"jacket can be found upper part of body, which makes it different from skirt",No
3397,14942,jacket and skirt can be discriminated with pockets,"jacket have (a) piece of clothing that opens, which makes it different from skirt",No
967,12260,jacket and shoes can be discriminated with hood,"jacket have (a) sleeves, which makes it different from shoes",No
967,3420,jacket and shoes can be discriminated with hood,"jacket can be found on your upper torso, which makes it different from shoes",No
967,6162,jacket and shoes can be discriminated with hood,"jacket can be found upper part of body, which makes it different from shoes",No
967,5387,jacket and shoes can be discriminated with hood,"jacket is a piece of clothing, which makes it different from shoes",No
3473,10062,plum and banana can be discriminated with pit,"plum is a word beginning with p, which makes it different from banana",No
3473,1483,plum and banana can be discriminated with pit,"plum have (a) stone inside, which makes it different from banana",No
3473,10586,plum and banana can be discriminated with pit,"plum have (a) big seed, which makes it different from banana",No
3473,2684,plum and banana can be discriminated with pit,"plum have (a) single hard pit, which makes it different from banana",Yes
3473,12839,plum and banana can be discriminated with pit,"plum have (a) stone, which makes it different from banana",No
3473,7047,plum and banana can be discriminated with pit,"plum is red, which makes it different from banana",No
3473,15326,plum and banana can be discriminated with pit,"plum have (a) edible skin, which makes it different from banana",No
3473,2986,plum and banana can be discriminated with pit,"plum have (a) (usually) edible skin, which makes it different from banana",No
3473,6464,plum and banana can be discriminated with pit,"plum have (a) edible skin (usually), which makes it different from banana",No
572,10062,plum and banana can be discriminated with purple,"plum is a word beginning with p, which makes it different from banana",No
572,1483,plum and banana can be discriminated with purple,"plum have (a) stone inside, which makes it different from banana",No
572,10586,plum and banana can be discriminated with purple,"plum have (a) big seed, which makes it different from banana",No
572,2684,plum and banana can be discriminated with purple,"plum have (a) single hard pit, which makes it different from banana",No
572,12839,plum and banana can be discriminated with purple,"plum have (a) stone, which makes it different from banana",No
572,7047,plum and banana can be discriminated with purple,"plum is red, which makes it different from banana",No
572,15326,plum and banana can be discriminated with purple,"plum have (a) edible skin, which makes it different from banana",No
572,2986,plum and banana can be discriminated with purple,"plum have (a) (usually) edible skin, which makes it different from banana",No
572,6464,plum and banana can be discriminated with purple,"plum have (a) edible skin (usually), which makes it different from banana",No
574,3943,bag and boots can be discriminated with sizes,"bag can be found on your upper torso, which makes it different from boots",No
581,13798,boat and helicopter can be discriminated with motor,"boat can float, which makes it different from helicopter",No
581,15125,boat and helicopter can be discriminated with motor,"boat can be found on water, which makes it different from helicopter",No
587,4087,broccoli and pepper can be discriminated with stalks,"broccoli is green, which makes it different from pepper",No
